date,mine_id,synthetic_mine_id,target_tonnes,actual_tonnes,equipment_availability,equipment_downtime_h,maintenance_hours,drilling_delay_h,blast_delay_h,truck_count,haulage_delay_h,utilization,rainfall_mm,soil_moisture_m3m3,temperature_max_c,rainfall_source,ops_data_mode,weather_data_mode
2022-12-21,DEMO_MINE,SYN_MINE_01,1522.5,1083.5,0.6608,6.785,0.0,0.0,0.255,12.6,0.0,0.8433,0.0,0.246,28.05,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2022-12-22,DEMO_MINE,SYN_MINE_01,1522.5,699.0,0.4419,7.724,3.438,0.789,0.352,12.75,0.0,0.8497,0.0,0.247,28.82,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2022-12-23,DEMO_MINE,SYN_MINE_01,1522.5,1670.4,1.0,0.0,0.0,0.0,0.246,12.94,0.0,0.8582,0.0,0.251,29.64,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2022-12-24,DEMO_MINE,SYN_MINE_01,1522.5,823.2,1.0,0.0,0.0,3.145,0.254,11.8,5.104,0.4536,0.0,0.254,28.81,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2022-12-25,DEMO_MINE,SYN_MINE_01,1294.1,1350.0,0.9294,0.688,0.0,0.804,0.051,12.79,0.0,0.732,0.0,0.256,27.36,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2022-12-26,DEMO_MINE,SYN_MINE_01,1522.5,1289.6,0.825,0.0,3.5,0.0,0.037,11.47,0.916,0.8481,0.0,0.256,27.94,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2022-12-27,DEMO_MINE,SYN_MINE_01,1522.5,1549.6,1.0,0.0,0.0,0.0,0.199,11.92,0.773,0.8315,0.0,0.261,28.29,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2022-12-28,DEMO_MINE,SYN_MINE_01,1522.5,1506.6,1.0,0.0,0.0,1.193,0.017,10.34,2.75,0.8926,0.0,0.266,27.76,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2022-12-29,DEMO_MINE,SYN_MINE_01,1522.5,1157.1,0.6793,6.413,0.0,0.92,0.039,12.48,0.296,0.8935,0.0,0.265,28.36,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2022-12-30,DEMO_MINE,SYN_MINE_01,1522.5,1566.6,0.9244,1.511,0.0,2.152,0.23,11.97,0.06,0.8632,0.0,0.264,29.67,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2022-12-31,DEMO_MINE,SYN_MINE_01,1522.5,1456.9,1.0,0.0,0.0,0.694,0.482,11.28,1.221,0.8139,0.0,0.267,27.89,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-01-01,DEMO_MINE,SYN_MINE_01,1294.1,1393.7,1.0,0.0,0.0,0.689,0.0,11.94,0.608,0.7204,0.0,0.267,26.09,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-01-02,DEMO_MINE,SYN_MINE_01,1522.5,1688.8,1.0,0.0,0.0,0.0,0.429,12.3,0.256,0.8927,0.0,0.265,24.98,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-01-03,DEMO_MINE,SYN_MINE_01,1522.5,1388.2,0.8768,1.133,0.0,2.596,0.331,11.48,0.409,0.836,0.0,0.262,23.87,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-01-04,DEMO_MINE,SYN_MINE_01,1522.5,1681.7,1.0,0.0,0.0,0.0,0.197,12.71,0.018,0.8715,0.0,0.263,19.3,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-01-05,DEMO_MINE,SYN_MINE_01,1522.5,1558.1,1.0,0.0,0.0,0.638,0.689,12.83,0.0,0.8327,7.17,0.267,21.47,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-01-06,DEMO_MINE,SYN_MINE_01,1522.5,1648.6,1.0,0.0,0.0,0.0,0.0,12.12,0.825,0.8604,0.0,0.27,24.14,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-01-07,DEMO_MINE,SYN_MINE_01,1522.5,1404.4,0.825,0.0,3.5,0.0,0.08,12.2,0.081,0.8567,0.0,0.266,24.94,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-01-08,DEMO_MINE,SYN_MINE_01,1294.1,1243.1,1.0,0.0,0.0,0.0,0.485,11.83,0.646,0.6935,0.0,0.265,25.92,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-01-09,DEMO_MINE,SYN_MINE_01,1522.5,1544.7,1.0,0.0,0.0,1.421,0.311,11.04,1.654,0.8772,0.0,0.263,27.07,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-01-10,DEMO_MINE,SYN_MINE_01,1522.5,1602.2,1.0,0.0,0.0,0.237,0.411,12.74,0.0,0.8414,0.0,0.262,27.97,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-01-11,DEMO_MINE,SYN_MINE_01,1522.5,1680.0,1.0,0.0,0.0,1.716,0.223,13.0,0.0,0.872,0.0,0.265,29.08,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-01-12,DEMO_MINE,SYN_MINE_01,1522.5,996.4,0.6943,2.283,3.5,1.528,0.342,11.59,1.125,0.8329,0.0,0.264,28.55,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-01-13,DEMO_MINE,SYN_MINE_01,1522.5,1097.2,0.6979,6.042,0.0,0.747,0.0,11.8,0.636,0.8413,0.0,0.263,27.92,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-01-14,DEMO_MINE,SYN_MINE_01,1522.5,1537.6,0.9426,1.148,0.0,0.0,0.412,11.92,0.308,0.8731,0.0,0.266,26.58,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-01-15,DEMO_MINE,SYN_MINE_01,1294.1,1328.1,1.0,0.0,0.0,0.354,0.112,12.24,0.265,0.6939,0.0,0.265,24.73,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-01-16,DEMO_MINE,SYN_MINE_01,1522.5,1556.6,1.0,0.0,0.0,1.458,0.761,11.43,1.188,0.8872,0.0,0.264,25.5,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-01-17,DEMO_MINE,SYN_MINE_01,1522.5,1337.0,0.7891,4.217,0.0,1.892,0.28,11.78,0.0,0.8574,0.0,0.263,25.65,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-01-18,DEMO_MINE,SYN_MINE_01,1522.5,1570.4,1.0,0.0,0.0,0.0,0.307,11.65,0.852,0.8479,0.0,0.264,25.66,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-01-19,DEMO_MINE,SYN_MINE_01,1522.5,1658.1,1.0,0.0,0.0,1.407,0.179,12.65,0.099,0.8535,0.0,0.264,26.8,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-01-20,DEMO_MINE,SYN_MINE_01,1522.5,1570.9,1.0,0.0,0.0,0.0,0.0,11.25,1.356,0.8581,0.0,0.263,28.66,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-01-21,DEMO_MINE,SYN_MINE_01,1522.5,1397.5,0.8739,2.458,0.0,0.0,0.059,11.18,0.589,0.8347,0.0,0.262,28.89,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-01-22,DEMO_MINE,SYN_MINE_01,1294.1,1314.4,1.0,0.0,0.0,1.418,0.482,12.62,0.063,0.6892,0.0,0.261,29.31,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-01-23,DEMO_MINE,SYN_MINE_01,1522.5,1678.4,1.0,0.0,0.0,0.679,0.247,12.76,0.0,0.8522,0.0,0.262,29.32,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-01-24,DEMO_MINE,SYN_MINE_01,1522.5,1349.2,0.825,0.0,3.5,0.0,0.009,12.41,0.0,0.832,0.0,0.261,30.33,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-01-25,DEMO_MINE,SYN_MINE_01,1522.5,1187.4,0.7334,5.331,0.0,0.916,0.0,11.9,0.016,0.8056,0.0,0.257,30.14,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-01-26,DEMO_MINE,SYN_MINE_01,1522.5,1041.2,0.6362,7.276,0.0,0.0,0.024,12.04,0.0,0.837,0.0,0.256,27.75,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-01-27,DEMO_MINE,SYN_MINE_01,1522.5,1545.0,0.9897,0.205,0.0,0.377,0.335,11.09,1.417,0.8795,0.0,0.256,26.7,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-01-28,DEMO_MINE,SYN_MINE_01,1522.5,1585.9,1.0,0.0,0.0,0.216,0.259,11.57,0.87,0.8545,0.0,0.255,28.38,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-01-29,DEMO_MINE,SYN_MINE_01,1294.1,1264.1,1.0,0.0,0.0,1.352,0.322,10.68,1.857,0.7504,0.0,0.255,29.28,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-01-30,DEMO_MINE,SYN_MINE_01,1522.5,1408.8,0.825,0.0,3.5,0.0,0.0,11.97,0.004,0.8449,0.0,0.254,28.98,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-01-31,DEMO_MINE,SYN_MINE_01,1522.5,1605.3,1.0,0.0,0.0,0.0,0.335,12.53,0.086,0.8441,0.0,0.255,27.47,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-02-01,DEMO_MINE,SYN_MINE_01,1522.5,1041.6,0.6323,7.354,0.0,0.0,0.45,12.34,0.0,0.8802,0.0,0.25,26.78,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-02-02,DEMO_MINE,SYN_MINE_01,1522.5,1607.6,1.0,0.0,0.0,0.423,0.596,12.06,0.488,0.8546,0.0,0.251,27.44,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-02-03,DEMO_MINE,SYN_MINE_01,1522.5,1470.4,1.0,0.0,0.0,0.889,0.41,11.68,0.788,0.8138,0.0,0.253,28.83,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-02-04,DEMO_MINE,SYN_MINE_01,1522.5,1629.7,1.0,0.0,0.0,0.0,0.0,11.46,1.134,0.8755,0.0,0.257,29.62,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-02-05,DEMO_MINE,SYN_MINE_01,1294.1,1314.1,1.0,0.0,0.0,1.053,0.332,11.32,1.023,0.7244,0.0,0.257,29.74,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-02-06,DEMO_MINE,SYN_MINE_01,1522.5,1471.8,1.0,0.0,0.0,1.375,0.216,10.85,1.905,0.8525,0.0,0.256,30.99,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-02-07,DEMO_MINE,SYN_MINE_01,1522.5,1716.2,1.0,0.0,0.0,2.431,0.033,12.23,0.466,0.8867,0.0,0.255,30.96,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-02-08,DEMO_MINE,SYN_MINE_01,1522.5,1795.6,1.0,0.0,0.0,1.395,0.035,12.65,0.103,0.918,0.0,0.256,29.25,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-02-09,DEMO_MINE,SYN_MINE_01,1522.5,1680.5,1.0,0.0,0.0,0.0,0.185,12.74,0.0,0.8528,0.0,0.257,31.1,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-02-10,DEMO_MINE,SYN_MINE_01,1522.5,1379.8,0.825,0.0,3.5,0.0,0.034,11.65,0.661,0.8808,0.0,0.256,32.94,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-02-11,DEMO_MINE,SYN_MINE_01,1522.5,1504.1,1.0,0.0,0.0,0.0,0.55,11.77,0.551,0.8235,0.0,0.255,32.19,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-02-12,DEMO_MINE,SYN_MINE_01,1294.1,1305.8,1.0,0.0,0.0,1.825,0.573,12.64,0.0,0.6954,0.0,0.255,29.9,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-02-13,DEMO_MINE,SYN_MINE_01,1522.5,1634.8,1.0,0.0,0.0,0.845,0.305,13.0,0.0,0.839,0.0,0.254,29.02,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-02-14,DEMO_MINE,SYN_MINE_01,1522.5,1536.4,1.0,0.0,0.0,0.0,0.316,12.68,0.038,0.785,0.0,0.254,30.38,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-02-15,DEMO_MINE,SYN_MINE_01,1522.5,1303.2,0.825,0.0,3.5,0.807,0.307,12.17,0.085,0.8163,0.0,0.253,31.75,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-02-16,DEMO_MINE,SYN_MINE_01,1522.5,1370.6,0.8228,3.545,0.0,0.99,0.203,11.97,0.173,0.8683,0.0,0.253,32.48,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-02-17,DEMO_MINE,SYN_MINE_01,1522.5,1207.9,0.8156,3.688,0.0,0.0,0.245,12.01,0.455,0.7928,0.0,0.252,31.75,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-02-18,DEMO_MINE,SYN_MINE_01,1522.5,1438.4,0.8332,3.336,0.0,0.0,0.021,12.22,0.0,0.8758,0.0,0.252,31.7,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-02-19,DEMO_MINE,SYN_MINE_01,1294.1,571.7,1.0,0.0,0.0,3.814,0.136,11.39,5.964,0.3181,0.0,0.252,32.98,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-02-20,DEMO_MINE,SYN_MINE_01,1522.5,1628.8,1.0,0.0,0.0,0.0,0.611,12.15,0.326,0.8825,0.0,0.252,34.67,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-02-21,DEMO_MINE,SYN_MINE_01,1522.5,1401.2,0.8808,2.152,0.0,0.0,0.0,10.17,0.791,0.8424,0.0,0.252,34.99,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-02-22,DEMO_MINE,SYN_MINE_01,1522.5,1436.9,0.8405,3.191,0.0,0.766,0.0,12.14,0.026,0.8489,0.0,0.252,34.22,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-02-23,DEMO_MINE,SYN_MINE_01,1522.5,1575.5,1.0,0.0,0.0,2.029,0.16,12.16,0.174,0.8251,0.0,0.252,33.85,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-02-24,DEMO_MINE,SYN_MINE_01,1522.5,1437.2,1.0,0.0,0.0,0.0,0.23,10.81,1.86,0.8306,0.0,0.252,33.73,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-02-25,DEMO_MINE,SYN_MINE_01,1522.5,1489.6,1.0,0.0,0.0,0.895,0.174,10.87,1.85,0.8477,0.0,0.252,33.88,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-02-26,DEMO_MINE,SYN_MINE_01,1294.1,1351.8,1.0,0.0,0.0,2.252,0.049,11.99,0.625,0.7183,0.0,0.252,34.53,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-02-27,DEMO_MINE,SYN_MINE_01,1522.5,1388.8,0.8251,3.499,0.0,1.97,0.0,11.77,0.363,0.8733,0.0,0.252,34.18,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-02-28,DEMO_MINE,SYN_MINE_01,1522.5,1254.0,0.7141,5.719,0.0,0.787,0.307,11.31,0.0,0.9182,0.0,0.252,33.77,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-03-01,DEMO_MINE,SYN_MINE_01,1522.5,1415.4,0.8773,2.455,0.0,0.374,0.352,11.57,0.373,0.8549,0.0,0.252,33.8,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-03-02,DEMO_MINE,SYN_MINE_01,1522.5,1400.8,0.825,0.0,3.5,0.0,0.0,12.21,0.0,0.8565,0.0,0.252,33.75,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-03-03,DEMO_MINE,SYN_MINE_01,1522.5,1181.3,0.6983,2.533,3.5,0.0,0.23,13.0,0.0,0.8575,0.0,0.252,34.41,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-03-04,DEMO_MINE,SYN_MINE_01,1522.5,1527.7,0.8784,2.432,0.0,0.991,0.0,11.31,0.564,0.9066,0.0,0.252,34.83,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-03-05,DEMO_MINE,SYN_MINE_01,1294.1,781.6,0.5,10.0,0.0,0.0,0.095,12.12,0.0,0.7718,0.0,0.252,32.06,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-03-06,DEMO_MINE,SYN_MINE_01,1522.5,1144.1,0.7208,5.585,0.0,0.0,0.035,11.1,0.489,0.8261,0.0,0.252,33.19,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-03-07,DEMO_MINE,SYN_MINE_01,1522.5,918.5,1.0,0.0,0.0,2.754,0.203,11.84,4.445,0.4973,0.0,0.253,27.54,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-03-08,DEMO_MINE,SYN_MINE_01,1522.5,1622.3,1.0,0.0,0.0,0.0,0.022,12.04,0.477,0.8533,0.0,0.253,31.33,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-03-09,DEMO_MINE,SYN_MINE_01,1522.5,1662.2,1.0,0.0,0.0,1.104,0.264,12.01,0.6,0.8885,0.0,0.254,32.56,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-03-10,DEMO_MINE,SYN_MINE_01,1522.5,1613.5,1.0,0.0,0.0,3.09,0.42,12.8,0.0,0.8494,0.0,0.258,32.56,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-03-11,DEMO_MINE,SYN_MINE_01,1522.5,1652.6,1.0,0.0,0.0,0.977,0.063,12.34,0.0,0.8412,0.0,0.256,32.75,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-03-12,DEMO_MINE,SYN_MINE_01,1294.1,1263.2,1.0,0.0,0.0,0.692,0.162,11.91,0.281,0.6564,0.0,0.259,33.78,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-03-13,DEMO_MINE,SYN_MINE_01,1522.5,1411.3,0.9035,1.93,0.0,0.0,0.487,11.75,0.409,0.8443,0.0,0.256,34.59,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-03-14,DEMO_MINE,SYN_MINE_01,1522.5,758.9,0.4063,11.875,0.0,0.915,0.048,11.95,0.0,0.963,0.0,0.255,34.08,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-03-15,DEMO_MINE,SYN_MINE_01,1522.5,1520.1,0.9215,1.57,0.0,2.405,0.276,12.14,0.0,0.8474,0.0,0.253,33.54,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-03-16,DEMO_MINE,SYN_MINE_01,1522.5,1661.9,1.0,0.0,0.0,0.0,0.0,12.99,0.0,0.8394,0.0,0.262,29.12,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-03-17,DEMO_MINE,SYN_MINE_01,1522.5,1568.8,1.0,0.0,0.0,0.527,0.385,12.3,0.598,0.8542,0.0,0.258,31.32,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-03-18,DEMO_MINE,SYN_MINE_01,1522.5,1625.8,1.0,0.0,0.0,0.191,0.168,12.67,0.232,0.8338,9.11,0.285,28.43,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-03-19,DEMO_MINE,SYN_MINE_01,1294.1,1126.5,0.825,0.0,3.5,3.333,0.223,11.17,0.468,0.7293,0.14,0.282,27.14,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-03-20,DEMO_MINE,SYN_MINE_01,1522.5,1794.0,1.0,0.0,0.0,0.404,0.055,12.36,0.246,0.9083,3.7,0.336,29.71,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-03-21,DEMO_MINE,SYN_MINE_01,1522.5,1360.7,0.8136,3.729,0.0,1.209,0.171,12.79,0.0,0.8401,0.0,0.323,30.89,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-03-22,DEMO_MINE,SYN_MINE_01,1522.5,1169.3,0.831,0.0,3.379,1.903,0.288,12.37,1.862,0.7392,0.0,0.314,31.31,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-03-23,DEMO_MINE,SYN_MINE_01,1522.5,1632.1,1.0,0.0,0.0,2.513,0.429,12.42,0.297,0.8612,0.0,0.313,32.71,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-03-24,DEMO_MINE,SYN_MINE_01,1522.5,1666.7,1.0,0.0,0.0,0.871,0.0,12.39,0.199,0.8551,0.0,0.305,33.98,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-03-25,DEMO_MINE,SYN_MINE_01,1522.5,1598.8,0.98,0.401,0.0,0.964,0.118,12.09,0.311,0.8511,0.0,0.3,33.27,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-03-26,DEMO_MINE,SYN_MINE_01,1294.1,1122.9,0.803,3.941,0.0,0.0,0.167,11.51,0.051,0.723,0.0,0.297,34.07,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-03-27,DEMO_MINE,SYN_MINE_01,1522.5,1656.6,0.9565,0.871,0.0,0.0,0.074,12.56,0.144,0.8702,6.26,0.286,34.97,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-03-28,DEMO_MINE,SYN_MINE_01,1522.5,1376.2,0.8215,3.57,0.0,0.0,0.158,11.94,0.0,0.8536,0.0,0.282,35.18,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-03-29,DEMO_MINE,SYN_MINE_01,1522.5,1397.8,0.824,3.52,0.0,1.849,0.169,13.0,0.0,0.874,0.0,0.277,36.4,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-03-30,DEMO_MINE,SYN_MINE_01,1522.5,1456.0,1.0,0.0,0.0,0.0,0.612,12.46,0.006,0.7773,0.0,0.275,36.7,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-03-31,DEMO_MINE,SYN_MINE_01,1522.5,1452.3,0.88,2.4,0.0,0.0,0.179,12.02,0.356,0.8678,0.0,0.277,33.04,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-04-01,DEMO_MINE,SYN_MINE_01,1545.3,1567.1,0.9667,0.666,0.0,0.0,0.023,11.66,0.744,0.8488,2.81,0.293,33.19,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-04-02,DEMO_MINE,SYN_MINE_01,1313.5,1150.9,1.0,0.0,0.0,0.0,0.148,9.68,3.012,0.7451,0.0,0.29,35.04,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-04-03,DEMO_MINE,SYN_MINE_01,1545.3,1359.8,0.8517,2.966,0.0,1.443,0.269,10.52,0.741,0.8582,0.0,0.279,36.24,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-04-04,DEMO_MINE,SYN_MINE_01,1545.3,1656.6,1.0,0.0,0.0,0.0,0.393,12.04,0.243,0.8829,0.0,0.277,36.82,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-04-05,DEMO_MINE,SYN_MINE_01,1545.3,1758.9,1.0,0.0,0.0,0.813,0.0,11.81,0.743,0.9126,0.0,0.271,36.71,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
2023-04-06,DEMO_MINE,SYN_MINE_01,1545.3,1365.4,0.825,0.0,3.5,0.0,0.005,12.25,0.342,0.8611,0.0,0.271,37.09,IMD gridded 0.25deg (REAL_GOVERNMENT),SYNTHETIC,REAL_GOVERNMENT
