date,shift,mine_id,equipment_id,equipment_type,event_type,hours_in_shift,provenance
2022-09-22,C,SYN_MINE_01,SYN_DRILL_001,drill,BREAKDOWN,1.523,SYNTHETIC
2022-09-22,A,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,4.716,SYNTHETIC
2022-09-22,B,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,1.756,SYNTHETIC
2022-09-22,B,SYN_MINE_01,SYN_TRUCK_006,dumper,BREAKDOWN,0.985,SYNTHETIC
2022-09-22,A,SYN_MINE_01,SYN_TRUCK_008,dumper,BREAKDOWN,3.35,SYNTHETIC
2022-09-22,C,SYN_MINE_01,SYN_TRUCK_012,dumper,BREAKDOWN,1.788,SYNTHETIC
2022-09-23,A,SYN_MINE_01,SYN_TRUCK_007,dumper,PREVENTIVE_MAINTENANCE,4.077,SYNTHETIC
2022-09-23,A,SYN_MINE_01,SYN_TRUCK_011,dumper,BREAKDOWN,1.607,SYNTHETIC
2022-09-24,B,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,0.811,SYNTHETIC
2022-09-24,A,SYN_MINE_01,SYN_EXC_002,excavator,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2022-09-24,B,SYN_MINE_01,SYN_TRUCK_003,dumper,BREAKDOWN,5.916,SYNTHETIC
2022-09-24,A,SYN_MINE_01,SYN_TRUCK_004,dumper,BREAKDOWN,2.784,SYNTHETIC
2022-09-24,C,SYN_MINE_01,SYN_TRUCK_006,dumper,BREAKDOWN,4.422,SYNTHETIC
2022-09-24,A,SYN_MINE_01,SYN_TRUCK_010,dumper,BREAKDOWN,2.046,SYNTHETIC
2022-09-24,A,SYN_MINE_01,SYN_TRUCK_011,dumper,BREAKDOWN,2.53,SYNTHETIC
2022-09-24,A,SYN_MINE_01,SYN_TRUCK_012,dumper,BREAKDOWN,2.557,SYNTHETIC
2022-09-25,B,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,2.935,SYNTHETIC
2022-09-25,C,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,5.97,SYNTHETIC
2022-09-25,A,SYN_MINE_01,SYN_TRUCK_003,dumper,BREAKDOWN,1.532,SYNTHETIC
2022-09-25,A,SYN_MINE_01,SYN_TRUCK_004,dumper,BREAKDOWN,3.441,SYNTHETIC
2022-09-25,B,SYN_MINE_01,SYN_TRUCK_004,dumper,BREAKDOWN,2.169,SYNTHETIC
2022-09-25,B,SYN_MINE_01,SYN_TRUCK_006,dumper,BREAKDOWN,1.811,SYNTHETIC
2022-09-25,C,SYN_MINE_01,SYN_TRUCK_011,dumper,BREAKDOWN,5.835,SYNTHETIC
2022-09-26,A,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,3.913,SYNTHETIC
2022-09-26,A,SYN_MINE_01,SYN_TRUCK_001,dumper,BREAKDOWN,2.027,SYNTHETIC
2022-09-26,A,SYN_MINE_01,SYN_TRUCK_003,dumper,PREVENTIVE_MAINTENANCE,5.074,SYNTHETIC
2022-09-26,A,SYN_MINE_01,SYN_TRUCK_010,dumper,PREVENTIVE_MAINTENANCE,6.225,SYNTHETIC
2022-09-26,B,SYN_MINE_01,SYN_TRUCK_012,dumper,BREAKDOWN,1.649,SYNTHETIC
2022-09-27,B,SYN_MINE_01,SYN_DRILL_001,drill,BREAKDOWN,2.79,SYNTHETIC
2022-09-27,A,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,3.016,SYNTHETIC
2022-09-27,B,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,4.355,SYNTHETIC
2022-09-27,B,SYN_MINE_01,SYN_EXC_002,excavator,BREAKDOWN,6.533,SYNTHETIC
2022-09-27,B,SYN_MINE_01,SYN_TRUCK_007,dumper,BREAKDOWN,3.54,SYNTHETIC
2022-09-27,A,SYN_MINE_01,SYN_TRUCK_008,dumper,BREAKDOWN,1.281,SYNTHETIC
2022-09-28,A,SYN_MINE_01,SYN_DRILL_001,drill,PREVENTIVE_MAINTENANCE,4.982,SYNTHETIC
2022-09-28,A,SYN_MINE_01,SYN_DRILL_002,drill,PREVENTIVE_MAINTENANCE,5.872,SYNTHETIC
2022-09-28,A,SYN_MINE_01,SYN_TRUCK_004,dumper,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2022-09-28,A,SYN_MINE_01,SYN_TRUCK_006,dumper,PREVENTIVE_MAINTENANCE,6.125,SYNTHETIC
2022-09-28,C,SYN_MINE_01,SYN_TRUCK_006,dumper,BREAKDOWN,1.326,SYNTHETIC
2022-09-29,A,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,5.867,SYNTHETIC
2022-09-29,C,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,0.341,SYNTHETIC
2022-09-29,A,SYN_MINE_01,SYN_EXC_001,excavator,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2022-09-29,A,SYN_MINE_01,SYN_EXC_002,excavator,BREAKDOWN,3.717,SYNTHETIC
2022-09-29,C,SYN_MINE_01,SYN_TRUCK_002,dumper,BREAKDOWN,1.931,SYNTHETIC
2022-09-30,A,SYN_MINE_01,SYN_TRUCK_005,dumper,BREAKDOWN,0.205,SYNTHETIC
2022-09-30,A,SYN_MINE_01,SYN_TRUCK_007,dumper,BREAKDOWN,2.658,SYNTHETIC
2022-09-30,A,SYN_MINE_01,SYN_TRUCK_008,dumper,BREAKDOWN,3.335,SYNTHETIC
2022-10-01,A,SYN_MINE_01,SYN_TRUCK_002,dumper,BREAKDOWN,2.304,SYNTHETIC
2022-10-01,A,SYN_MINE_01,SYN_TRUCK_009,dumper,BREAKDOWN,3.186,SYNTHETIC
2022-10-01,A,SYN_MINE_01,SYN_TRUCK_012,dumper,PREVENTIVE_MAINTENANCE,5.135,SYNTHETIC
2022-10-02,C,SYN_MINE_01,SYN_EXC_001,excavator,BREAKDOWN,1.252,SYNTHETIC
2022-10-02,A,SYN_MINE_01,SYN_TRUCK_002,dumper,BREAKDOWN,4.451,SYNTHETIC
2022-10-02,C,SYN_MINE_01,SYN_TRUCK_007,dumper,BREAKDOWN,4.397,SYNTHETIC
2022-10-03,B,SYN_MINE_01,SYN_TRUCK_001,dumper,BREAKDOWN,2.523,SYNTHETIC
2022-10-03,C,SYN_MINE_01,SYN_TRUCK_002,dumper,BREAKDOWN,5.721,SYNTHETIC
2022-10-03,B,SYN_MINE_01,SYN_TRUCK_003,dumper,BREAKDOWN,2.04,SYNTHETIC
2022-10-04,A,SYN_MINE_01,SYN_EXC_002,excavator,BREAKDOWN,5.638,SYNTHETIC
2022-10-04,A,SYN_MINE_01,SYN_TRUCK_001,dumper,BREAKDOWN,6.333,SYNTHETIC
2022-10-04,A,SYN_MINE_01,SYN_TRUCK_006,dumper,BREAKDOWN,0.923,SYNTHETIC
2022-10-04,B,SYN_MINE_01,SYN_TRUCK_009,dumper,BREAKDOWN,2.943,SYNTHETIC
2022-10-05,C,SYN_MINE_01,SYN_TRUCK_001,dumper,BREAKDOWN,1.666,SYNTHETIC
2022-10-05,A,SYN_MINE_01,SYN_TRUCK_005,dumper,PREVENTIVE_MAINTENANCE,4.565,SYNTHETIC
2022-10-05,C,SYN_MINE_01,SYN_TRUCK_005,dumper,BREAKDOWN,3.477,SYNTHETIC
2022-10-05,A,SYN_MINE_01,SYN_TRUCK_008,dumper,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2022-10-06,C,SYN_MINE_01,SYN_DRILL_001,drill,BREAKDOWN,2.802,SYNTHETIC
2022-10-06,C,SYN_MINE_01,SYN_EXC_001,excavator,BREAKDOWN,4.681,SYNTHETIC
2022-10-06,C,SYN_MINE_01,SYN_TRUCK_002,dumper,BREAKDOWN,2.916,SYNTHETIC
2022-10-06,A,SYN_MINE_01,SYN_TRUCK_005,dumper,BREAKDOWN,1.891,SYNTHETIC
2022-10-07,A,SYN_MINE_01,SYN_EXC_002,excavator,BREAKDOWN,3.706,SYNTHETIC
2022-10-07,A,SYN_MINE_01,SYN_TRUCK_001,dumper,PREVENTIVE_MAINTENANCE,6.028,SYNTHETIC
2022-10-07,C,SYN_MINE_01,SYN_TRUCK_003,dumper,BREAKDOWN,0.857,SYNTHETIC
2022-10-07,B,SYN_MINE_01,SYN_TRUCK_011,dumper,BREAKDOWN,4.162,SYNTHETIC
2022-10-07,B,SYN_MINE_01,SYN_TRUCK_012,dumper,BREAKDOWN,2.635,SYNTHETIC
2022-10-07,A,SYN_MINE_01,SYN_TRUCK_013,dumper,PREVENTIVE_MAINTENANCE,5.949,SYNTHETIC
2022-10-08,B,SYN_MINE_01,SYN_DRILL_001,drill,BREAKDOWN,2.882,SYNTHETIC
2022-10-08,A,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,3.237,SYNTHETIC
2022-10-08,B,SYN_MINE_01,SYN_EXC_002,excavator,BREAKDOWN,2.416,SYNTHETIC
2022-10-08,B,SYN_MINE_01,SYN_TRUCK_002,dumper,BREAKDOWN,1.16,SYNTHETIC
2022-10-08,A,SYN_MINE_01,SYN_TRUCK_009,dumper,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2022-10-08,A,SYN_MINE_01,SYN_TRUCK_012,dumper,BREAKDOWN,2.535,SYNTHETIC
2022-10-09,A,SYN_MINE_01,SYN_DRILL_001,drill,PREVENTIVE_MAINTENANCE,5.529,SYNTHETIC
2022-10-09,A,SYN_MINE_01,SYN_DRILL_002,drill,PREVENTIVE_MAINTENANCE,5.699,SYNTHETIC
2022-10-09,C,SYN_MINE_01,SYN_EXC_001,excavator,BREAKDOWN,4.576,SYNTHETIC
2022-10-09,B,SYN_MINE_01,SYN_EXC_002,excavator,BREAKDOWN,6.226,SYNTHETIC
2022-10-09,B,SYN_MINE_01,SYN_TRUCK_002,dumper,BREAKDOWN,2.998,SYNTHETIC
2022-10-09,C,SYN_MINE_01,SYN_TRUCK_002,dumper,BREAKDOWN,0.589,SYNTHETIC
2022-10-09,B,SYN_MINE_01,SYN_TRUCK_006,dumper,BREAKDOWN,4.523,SYNTHETIC
2022-10-09,C,SYN_MINE_01,SYN_TRUCK_010,dumper,BREAKDOWN,2.716,SYNTHETIC
2022-10-09,A,SYN_MINE_01,SYN_TRUCK_011,dumper,PREVENTIVE_MAINTENANCE,4.67,SYNTHETIC
2022-10-09,C,SYN_MINE_01,SYN_TRUCK_011,dumper,BREAKDOWN,2.678,SYNTHETIC
2022-10-09,A,SYN_MINE_01,SYN_TRUCK_013,dumper,BREAKDOWN,6.11,SYNTHETIC
2022-10-10,A,SYN_MINE_01,SYN_EXC_002,excavator,BREAKDOWN,3.762,SYNTHETIC
2022-10-10,B,SYN_MINE_01,SYN_TRUCK_001,dumper,BREAKDOWN,2.752,SYNTHETIC
2022-10-10,C,SYN_MINE_01,SYN_TRUCK_002,dumper,BREAKDOWN,5.797,SYNTHETIC
2022-10-10,C,SYN_MINE_01,SYN_TRUCK_004,dumper,BREAKDOWN,5.36,SYNTHETIC
2022-10-10,B,SYN_MINE_01,SYN_TRUCK_005,dumper,BREAKDOWN,2.058,SYNTHETIC
2022-10-10,B,SYN_MINE_01,SYN_TRUCK_012,dumper,BREAKDOWN,1.752,SYNTHETIC
2022-10-11,C,SYN_MINE_01,SYN_DRILL_001,drill,BREAKDOWN,0.909,SYNTHETIC
2022-10-12,B,SYN_MINE_01,SYN_EXC_001,excavator,BREAKDOWN,0.831,SYNTHETIC
2022-10-12,A,SYN_MINE_01,SYN_TRUCK_002,dumper,PREVENTIVE_MAINTENANCE,6.777,SYNTHETIC
2022-10-12,A,SYN_MINE_01,SYN_TRUCK_003,dumper,BREAKDOWN,5.858,SYNTHETIC
2022-10-12,B,SYN_MINE_01,SYN_TRUCK_003,dumper,BREAKDOWN,2.193,SYNTHETIC
2022-10-12,A,SYN_MINE_01,SYN_TRUCK_007,dumper,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2022-10-12,C,SYN_MINE_01,SYN_TRUCK_007,dumper,BREAKDOWN,0.461,SYNTHETIC
2022-10-12,C,SYN_MINE_01,SYN_TRUCK_013,dumper,BREAKDOWN,3.883,SYNTHETIC
2022-10-13,A,SYN_MINE_01,SYN_EXC_002,excavator,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2022-10-13,A,SYN_MINE_01,SYN_TRUCK_005,dumper,BREAKDOWN,2.484,SYNTHETIC
2022-10-13,C,SYN_MINE_01,SYN_TRUCK_005,dumper,BREAKDOWN,1.831,SYNTHETIC
2022-10-13,A,SYN_MINE_01,SYN_TRUCK_012,dumper,BREAKDOWN,3.332,SYNTHETIC
2022-10-14,C,SYN_MINE_01,SYN_TRUCK_004,dumper,BREAKDOWN,0.474,SYNTHETIC
2022-10-14,A,SYN_MINE_01,SYN_TRUCK_005,dumper,BREAKDOWN,4.458,SYNTHETIC
2022-10-14,A,SYN_MINE_01,SYN_TRUCK_008,dumper,BREAKDOWN,0.896,SYNTHETIC
2022-10-14,B,SYN_MINE_01,SYN_TRUCK_008,dumper,BREAKDOWN,4.687,SYNTHETIC
2022-10-15,B,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,1.321,SYNTHETIC
2022-10-15,C,SYN_MINE_01,SYN_TRUCK_001,dumper,BREAKDOWN,1.514,SYNTHETIC
2022-10-15,A,SYN_MINE_01,SYN_TRUCK_010,dumper,PREVENTIVE_MAINTENANCE,6.727,SYNTHETIC
2022-10-15,A,SYN_MINE_01,SYN_TRUCK_011,dumper,BREAKDOWN,1.83,SYNTHETIC
2022-10-15,C,SYN_MINE_01,SYN_TRUCK_012,dumper,BREAKDOWN,4.139,SYNTHETIC
2022-10-16,A,SYN_MINE_01,SYN_EXC_001,excavator,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2022-10-16,A,SYN_MINE_01,SYN_EXC_002,excavator,BREAKDOWN,5.607,SYNTHETIC
2022-10-16,A,SYN_MINE_01,SYN_TRUCK_002,dumper,BREAKDOWN,0.229,SYNTHETIC
2022-10-16,A,SYN_MINE_01,SYN_TRUCK_007,dumper,BREAKDOWN,5.338,SYNTHETIC
2022-10-16,B,SYN_MINE_01,SYN_TRUCK_008,dumper,BREAKDOWN,3.081,SYNTHETIC
2022-10-16,B,SYN_MINE_01,SYN_TRUCK_012,dumper,BREAKDOWN,3.872,SYNTHETIC
2022-10-16,B,SYN_MINE_01,SYN_TRUCK_013,dumper,BREAKDOWN,6.189,SYNTHETIC
2022-10-17,B,SYN_MINE_01,SYN_TRUCK_001,dumper,BREAKDOWN,4.24,SYNTHETIC
2022-10-17,A,SYN_MINE_01,SYN_TRUCK_003,dumper,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2022-10-17,A,SYN_MINE_01,SYN_TRUCK_006,dumper,BREAKDOWN,0.445,SYNTHETIC
2022-10-17,C,SYN_MINE_01,SYN_TRUCK_006,dumper,BREAKDOWN,5.494,SYNTHETIC
2022-10-17,C,SYN_MINE_01,SYN_TRUCK_008,dumper,BREAKDOWN,3.331,SYNTHETIC
2022-10-18,B,SYN_MINE_01,SYN_DRILL_001,drill,BREAKDOWN,2.483,SYNTHETIC
2022-10-18,A,SYN_MINE_01,SYN_TRUCK_001,dumper,BREAKDOWN,5.798,SYNTHETIC
2022-10-18,C,SYN_MINE_01,SYN_TRUCK_002,dumper,BREAKDOWN,2.779,SYNTHETIC
2022-10-18,A,SYN_MINE_01,SYN_TRUCK_004,dumper,PREVENTIVE_MAINTENANCE,4.887,SYNTHETIC
2022-10-18,B,SYN_MINE_01,SYN_TRUCK_007,dumper,BREAKDOWN,4.286,SYNTHETIC
2022-10-18,C,SYN_MINE_01,SYN_TRUCK_008,dumper,BREAKDOWN,1.861,SYNTHETIC
2022-10-18,A,SYN_MINE_01,SYN_TRUCK_009,dumper,BREAKDOWN,0.966,SYNTHETIC
2022-10-19,A,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,2.392,SYNTHETIC
2022-10-19,B,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,4.479,SYNTHETIC
2022-10-19,A,SYN_MINE_01,SYN_TRUCK_005,dumper,BREAKDOWN,5.626,SYNTHETIC
2022-10-19,A,SYN_MINE_01,SYN_TRUCK_006,dumper,PREVENTIVE_MAINTENANCE,4.511,SYNTHETIC
2022-10-19,A,SYN_MINE_01,SYN_TRUCK_008,dumper,BREAKDOWN,5.467,SYNTHETIC
2022-10-19,A,SYN_MINE_01,SYN_TRUCK_009,dumper,BREAKDOWN,2.943,SYNTHETIC
2022-10-19,B,SYN_MINE_01,SYN_TRUCK_013,dumper,BREAKDOWN,2.449,SYNTHETIC
2022-10-20,A,SYN_MINE_01,SYN_DRILL_001,drill,PREVENTIVE_MAINTENANCE,4.053,SYNTHETIC
2022-10-20,B,SYN_MINE_01,SYN_TRUCK_001,dumper,BREAKDOWN,4.104,SYNTHETIC
2022-10-20,B,SYN_MINE_01,SYN_TRUCK_005,dumper,BREAKDOWN,3.39,SYNTHETIC
2022-10-20,B,SYN_MINE_01,SYN_TRUCK_006,dumper,BREAKDOWN,6.23,SYNTHETIC
2022-10-21,A,SYN_MINE_01,SYN_DRILL_002,drill,PREVENTIVE_MAINTENANCE,5.266,SYNTHETIC
2022-10-21,A,SYN_MINE_01,SYN_TRUCK_012,dumper,PREVENTIVE_MAINTENANCE,4.74,SYNTHETIC
2022-10-22,B,SYN_MINE_01,SYN_TRUCK_001,dumper,BREAKDOWN,3.426,SYNTHETIC
2022-10-22,C,SYN_MINE_01,SYN_TRUCK_001,dumper,BREAKDOWN,4.2,SYNTHETIC
2022-10-22,B,SYN_MINE_01,SYN_TRUCK_004,dumper,BREAKDOWN,3.207,SYNTHETIC
2022-10-22,B,SYN_MINE_01,SYN_TRUCK_012,dumper,BREAKDOWN,3.824,SYNTHETIC
2022-10-23,B,SYN_MINE_01,SYN_TRUCK_002,dumper,BREAKDOWN,2.994,SYNTHETIC
2022-10-23,A,SYN_MINE_01,SYN_TRUCK_013,dumper,BREAKDOWN,5.869,SYNTHETIC
2022-10-24,C,SYN_MINE_01,SYN_EXC_002,excavator,BREAKDOWN,2.417,SYNTHETIC
2022-10-25,B,SYN_MINE_01,SYN_TRUCK_008,dumper,BREAKDOWN,0.682,SYNTHETIC
2022-10-26,A,SYN_MINE_01,SYN_DRILL_001,drill,BREAKDOWN,4.359,SYNTHETIC
2022-10-26,A,SYN_MINE_01,SYN_EXC_002,excavator,BREAKDOWN,6.064,SYNTHETIC
2022-10-26,A,SYN_MINE_01,SYN_TRUCK_005,dumper,BREAKDOWN,5.277,SYNTHETIC
2022-10-26,A,SYN_MINE_01,SYN_TRUCK_008,dumper,PREVENTIVE_MAINTENANCE,6.566,SYNTHETIC
2022-10-26,C,SYN_MINE_01,SYN_TRUCK_009,dumper,BREAKDOWN,0.647,SYNTHETIC
2022-10-26,C,SYN_MINE_01,SYN_TRUCK_011,dumper,BREAKDOWN,1.374,SYNTHETIC
2022-10-27,B,SYN_MINE_01,SYN_TRUCK_003,dumper,BREAKDOWN,2.192,SYNTHETIC
2022-10-27,A,SYN_MINE_01,SYN_TRUCK_005,dumper,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2022-10-28,B,SYN_MINE_01,SYN_DRILL_001,drill,BREAKDOWN,3.004,SYNTHETIC
2022-10-28,B,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,3.989,SYNTHETIC
2022-10-28,C,SYN_MINE_01,SYN_EXC_002,excavator,BREAKDOWN,3.039,SYNTHETIC
2022-10-28,A,SYN_MINE_01,SYN_TRUCK_001,dumper,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2022-10-28,C,SYN_MINE_01,SYN_TRUCK_003,dumper,BREAKDOWN,3.926,SYNTHETIC
2022-10-28,C,SYN_MINE_01,SYN_TRUCK_004,dumper,BREAKDOWN,3.66,SYNTHETIC
2022-10-28,B,SYN_MINE_01,SYN_TRUCK_005,dumper,BREAKDOWN,1.279,SYNTHETIC
2022-10-28,A,SYN_MINE_01,SYN_TRUCK_009,dumper,BREAKDOWN,5.076,SYNTHETIC
2022-10-28,C,SYN_MINE_01,SYN_TRUCK_009,dumper,BREAKDOWN,2.935,SYNTHETIC
2022-10-28,A,SYN_MINE_01,SYN_TRUCK_011,dumper,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2022-10-28,A,SYN_MINE_01,SYN_TRUCK_013,dumper,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2022-10-30,A,SYN_MINE_01,SYN_EXC_002,excavator,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2022-10-30,A,SYN_MINE_01,SYN_TRUCK_009,dumper,PREVENTIVE_MAINTENANCE,5.169,SYNTHETIC
2022-10-30,B,SYN_MINE_01,SYN_TRUCK_011,dumper,BREAKDOWN,1.843,SYNTHETIC
2022-10-30,B,SYN_MINE_01,SYN_TRUCK_012,dumper,BREAKDOWN,1.315,SYNTHETIC
2022-10-30,A,SYN_MINE_01,SYN_TRUCK_013,dumper,BREAKDOWN,1.889,SYNTHETIC
2022-10-31,A,SYN_MINE_01,SYN_DRILL_001,drill,PREVENTIVE_MAINTENANCE,4.315,SYNTHETIC
2022-10-31,C,SYN_MINE_01,SYN_EXC_001,excavator,BREAKDOWN,4.134,SYNTHETIC
2022-10-31,B,SYN_MINE_01,SYN_EXC_002,excavator,BREAKDOWN,2.291,SYNTHETIC
2022-10-31,A,SYN_MINE_01,SYN_TRUCK_002,dumper,PREVENTIVE_MAINTENANCE,5.723,SYNTHETIC
2022-11-01,A,SYN_MINE_01,SYN_DRILL_002,drill,PREVENTIVE_MAINTENANCE,4.835,SYNTHETIC
2022-11-01,A,SYN_MINE_01,SYN_TRUCK_007,dumper,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2022-11-02,A,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,3.368,SYNTHETIC
2022-11-02,A,SYN_MINE_01,SYN_EXC_001,excavator,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2022-11-02,B,SYN_MINE_01,SYN_TRUCK_006,dumper,BREAKDOWN,4.383,SYNTHETIC
2022-11-02,A,SYN_MINE_01,SYN_TRUCK_011,dumper,BREAKDOWN,4.183,SYNTHETIC
2022-11-03,A,SYN_MINE_01,SYN_TRUCK_002,dumper,BREAKDOWN,0.548,SYNTHETIC
2022-11-03,A,SYN_MINE_01,SYN_TRUCK_010,dumper,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2022-11-04,B,SYN_MINE_01,SYN_TRUCK_009,dumper,BREAKDOWN,1.758,SYNTHETIC
2022-11-04,A,SYN_MINE_01,SYN_TRUCK_010,dumper,BREAKDOWN,1.81,SYNTHETIC
2022-11-04,B,SYN_MINE_01,SYN_TRUCK_013,dumper,BREAKDOWN,4.869,SYNTHETIC
2022-11-05,ALL,SYN_MINE_01,SITE,site,POWER_OUTAGE,4.63,SYNTHETIC
2022-11-05,B,SYN_MINE_01,SYN_EXC_001,excavator,BREAKDOWN,0.034,SYNTHETIC
2022-11-06,A,SYN_MINE_01,SYN_EXC_002,excavator,BREAKDOWN,3.928,SYNTHETIC
2022-11-06,B,SYN_MINE_01,SYN_TRUCK_001,dumper,BREAKDOWN,1.558,SYNTHETIC
2022-11-06,A,SYN_MINE_01,SYN_TRUCK_003,dumper,PREVENTIVE_MAINTENANCE,7.0,SYNTHETIC
2022-11-06,A,SYN_MINE_01,SYN_TRUCK_012,dumper,BREAKDOWN,3.482,SYNTHETIC
2022-11-06,B,SYN_MINE_01,SYN_TRUCK_012,dumper,BREAKDOWN,4.93,SYNTHETIC
2022-11-07,C,SYN_MINE_01,SYN_DRILL_001,drill,BREAKDOWN,2.877,SYNTHETIC
2022-11-07,B,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,0.112,SYNTHETIC
2022-11-07,A,SYN_MINE_01,SYN_TRUCK_003,dumper,BREAKDOWN,1.411,SYNTHETIC
2022-11-07,A,SYN_MINE_01,SYN_TRUCK_004,dumper,PREVENTIVE_MAINTENANCE,5.033,SYNTHETIC
2022-11-07,A,SYN_MINE_01,SYN_TRUCK_005,dumper,BREAKDOWN,1.246,SYNTHETIC
2022-11-07,A,SYN_MINE_01,SYN_TRUCK_006,dumper,PREVENTIVE_MAINTENANCE,4.063,SYNTHETIC
2022-11-07,C,SYN_MINE_01,SYN_TRUCK_011,dumper,BREAKDOWN,5.876,SYNTHETIC
2022-11-08,C,SYN_MINE_01,SYN_EXC_001,excavator,BREAKDOWN,1.048,SYNTHETIC
2022-11-08,A,SYN_MINE_01,SYN_TRUCK_010,dumper,BREAKDOWN,5.434,SYNTHETIC
2022-11-09,ALL,SYN_MINE_01,SITE,site,EXPLOSIVE_SUPPLY_EPISODE_START,0.0,SYNTHETIC
2022-11-09,A,SYN_MINE_01,SYN_DRILL_001,drill,BREAKDOWN,0.439,SYNTHETIC
2022-11-09,A,SYN_MINE_01,SYN_TRUCK_007,dumper,BREAKDOWN,3.158,SYNTHETIC
2022-11-09,A,SYN_MINE_01,SYN_TRUCK_008,dumper,BREAKDOWN,4.208,SYNTHETIC
2022-11-09,C,SYN_MINE_01,SYN_TRUCK_012,dumper,BREAKDOWN,4.28,SYNTHETIC
2022-11-09,C,SYN_MINE_01,SYN_TRUCK_013,dumper,BREAKDOWN,2.211,SYNTHETIC
2022-11-10,B,SYN_MINE_01,SYN_TRUCK_008,dumper,BREAKDOWN,2.187,SYNTHETIC
2022-11-10,A,SYN_MINE_01,SYN_TRUCK_012,dumper,PREVENTIVE_MAINTENANCE,6.482,SYNTHETIC
2022-11-11,A,SYN_MINE_01,SYN_DRILL_001,drill,PREVENTIVE_MAINTENANCE,4.491,SYNTHETIC
2022-11-11,B,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,2.655,SYNTHETIC
2022-11-11,C,SYN_MINE_01,SYN_TRUCK_003,dumper,BREAKDOWN,3.477,SYNTHETIC
2022-11-11,B,SYN_MINE_01,SYN_TRUCK_006,dumper,BREAKDOWN,2.439,SYNTHETIC
2022-11-11,C,SYN_MINE_01,SYN_TRUCK_007,dumper,BREAKDOWN,3.261,SYNTHETIC
2022-11-11,A,SYN_MINE_01,SYN_TRUCK_009,dumper,BREAKDOWN,3.643,SYNTHETIC
2022-11-12,B,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,6.245,SYNTHETIC
2022-11-12,C,SYN_MINE_01,SYN_TRUCK_012,dumper,BREAKDOWN,4.024,SYNTHETIC
2022-11-12,A,SYN_MINE_01,SYN_TRUCK_013,dumper,BREAKDOWN,3.587,SYNTHETIC
2022-11-13,B,SYN_MINE_01,SYN_DRILL_001,drill,BREAKDOWN,1.429,SYNTHETIC
2022-11-13,A,SYN_MINE_01,SYN_DRILL_002,drill,PREVENTIVE_MAINTENANCE,5.342,SYNTHETIC
2022-11-13,B,SYN_MINE_01,SYN_TRUCK_002,dumper,BREAKDOWN,4.78,SYNTHETIC
2022-11-13,A,SYN_MINE_01,SYN_TRUCK_003,dumper,BREAKDOWN,1.848,SYNTHETIC
2022-11-14,C,SYN_MINE_01,SYN_DRILL_002,drill,BREAKDOWN,1.646,SYNTHETIC
2022-11-14,B,SYN_MINE_01,SYN_EXC_001,excavator,BREAKDOWN,4.89,SYNTHETIC
2022-11-14,B,SYN_MINE_01,SYN_TRUCK_005,dumper,BREAKDOWN,2.783,SYNTHETIC
2022-11-14,B,SYN_MINE_01,SYN_TRUCK_007,dumper,BREAKDOWN,4.158,SYNTHETIC
2022-11-14,A,SYN_MINE_01,SYN_TRUCK_008,dumper,BREAKDOWN,5.701,SYNTHETIC
