scenario_id,mine_id,start_date,duration_days,disruption_type,severity_production_loss_pct,affected_equipment,availability_change,haulage_delay_change_h,blast_delay_change_h,drill_delay_change_h,truck_change,rainfall_7d_mm,weather_state,production_impact_t,provenance
SIM_2024-04-26_HEAVY_RAIN,SYN_MINE_01,2024-04-26,7,HEAVY_RAIN,7.39,site / dumpers,-0.0248,0.419,0.002,2.043,-0.4,148.0,HEAVY_RAIN (IMD p95 7-day),-774.9,SIMULATED
SIM_2024-04-26_EQUIPMENT_DEGRADATION,SYN_MINE_01,2024-04-26,7,EQUIPMENT_DEGRADATION,43.34,"excavators, dumpers",-0.4348,-0.167,-0.089,-0.307,-1.87,0.2,OBSERVED WEEK (IMD/ERA5),-4547.5,SIMULATED
SIM_2024-04-26_BLAST_DELAY,SYN_MINE_01,2024-04-26,7,BLAST_DELAY,22.19,blasting / excavators,0.0,0.0,3.463,0.0,0.0,0.2,OBSERVED WEEK (IMD/ERA5),-2328.6,SIMULATED
SIM_2024-04-26_DRILL_DELAY,SYN_MINE_01,2024-04-26,7,DRILL_DELAY,4.21,drills,-0.0191,0.344,-0.035,0.819,-0.02,0.2,OBSERVED WEEK (IMD/ERA5),-441.8,SIMULATED
SIM_2024-04-26_HAULAGE_DISRUPTION,SYN_MINE_01,2024-04-26,7,HAULAGE_DISRUPTION,24.16,dumpers / haul road,-0.1194,2.074,-0.058,-0.014,-3.56,0.2,OBSERVED WEEK (IMD/ERA5),-2535.0,SIMULATED
SIM_2024-04-26_COMBINED_DISRUPTION,SYN_MINE_01,2024-04-26,7,COMBINED_DISRUPTION,32.73,site-wide,-0.101,1.731,1.641,2.675,-3.35,148.0,HEAVY_RAIN (IMD p95 7-day),-3434.0,SIMULATED
SIM_2024-05-10_NORMAL,SYN_MINE_01,2024-05-10,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,0.7,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2024-05-10_HEAVY_RAIN,SYN_MINE_01,2024-05-10,7,HEAVY_RAIN,12.26,site / dumpers,-0.0316,0.802,0.022,2.318,-0.96,148.0,HEAVY_RAIN (IMD p95 7-day),-1220.4,SIMULATED
SIM_2024-05-10_EQUIPMENT_DEGRADATION,SYN_MINE_01,2024-05-10,7,EQUIPMENT_DEGRADATION,26.79,"excavators, dumpers",-0.2056,0.187,-0.161,0.45,-1.59,0.7,OBSERVED WEEK (IMD/ERA5),-2667.3,SIMULATED
SIM_2024-05-10_BLAST_DELAY,SYN_MINE_01,2024-05-10,7,BLAST_DELAY,37.68,blasting / excavators,0.0,0.0,5.509,0.0,0.0,0.7,OBSERVED WEEK (IMD/ERA5),-3752.3,SIMULATED
SIM_2024-05-10_DRILL_DELAY,SYN_MINE_01,2024-05-10,7,DRILL_DELAY,5.14,drills,-0.0406,0.0,-0.053,0.666,-0.01,0.7,OBSERVED WEEK (IMD/ERA5),-511.6,SIMULATED
SIM_2024-05-10_HAULAGE_DISRUPTION,SYN_MINE_01,2024-05-10,7,HAULAGE_DISRUPTION,21.02,dumpers / haul road,0.0102,2.862,-0.033,0.185,-3.79,0.7,OBSERVED WEEK (IMD/ERA5),-2093.5,SIMULATED
SIM_2024-05-10_COMBINED_DISRUPTION,SYN_MINE_01,2024-05-10,7,COMBINED_DISRUPTION,51.8,site-wide,-0.2404,0.386,2.635,2.35,-2.66,148.0,HEAVY_RAIN (IMD p95 7-day),-5157.5,SIMULATED
SIM_2024-05-24_NORMAL,SYN_MINE_01,2024-05-24,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,1.2,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2024-05-24_HEAVY_RAIN,SYN_MINE_01,2024-05-24,7,HEAVY_RAIN,9.76,site / dumpers,-0.0321,0.574,0.174,1.68,-0.98,148.0,HEAVY_RAIN (IMD p95 7-day),-1023.9,SIMULATED
SIM_2024-05-24_EQUIPMENT_DEGRADATION,SYN_MINE_01,2024-05-24,7,EQUIPMENT_DEGRADATION,14.32,"excavators, dumpers",-0.101,0.413,0.122,0.531,-1.43,1.2,OBSERVED WEEK (IMD/ERA5),-1502.5,SIMULATED
SIM_2024-05-24_BLAST_DELAY,SYN_MINE_01,2024-05-24,7,BLAST_DELAY,0.0,blasting / excavators,0.0,0.0,0.0,0.0,0.0,1.2,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2024-05-24_DRILL_DELAY,SYN_MINE_01,2024-05-24,7,DRILL_DELAY,0.62,drills,-0.0187,0.0,0.054,1.917,0.04,1.2,OBSERVED WEEK (IMD/ERA5),-64.9,SIMULATED
SIM_2024-05-24_HAULAGE_DISRUPTION,SYN_MINE_01,2024-05-24,7,HAULAGE_DISRUPTION,26.45,dumpers / haul road,-0.0982,2.763,0.078,-0.199,-3.94,1.2,OBSERVED WEEK (IMD/ERA5),-2775.6,SIMULATED
SIM_2024-05-24_COMBINED_DISRUPTION,SYN_MINE_01,2024-05-24,7,COMBINED_DISRUPTION,43.23,site-wide,-0.1229,1.006,3.811,2.09,-2.61,148.0,HEAVY_RAIN (IMD p95 7-day),-4536.7,SIMULATED
SIM_2024-06-07_NORMAL,SYN_MINE_01,2024-06-07,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,5.9,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2024-06-07_HEAVY_RAIN,SYN_MINE_01,2024-06-07,7,HEAVY_RAIN,-54.15,site / dumpers,-0.0597,0.217,-5.459,1.386,-1.14,148.0,HEAVY_RAIN (IMD p95 7-day),2757.4,SIMULATED
SIM_2024-06-07_EQUIPMENT_DEGRADATION,SYN_MINE_01,2024-06-07,7,EQUIPMENT_DEGRADATION,-47.79,"excavators, dumpers",-0.1559,0.0,-6.132,-0.008,-2.49,5.9,OBSERVED WEEK (IMD/ERA5),2433.5,SIMULATED
SIM_2024-06-07_BLAST_DELAY,SYN_MINE_01,2024-06-07,7,BLAST_DELAY,0.0,blasting / excavators,0.0,0.0,0.0,0.0,0.0,5.9,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2024-06-07_DRILL_DELAY,SYN_MINE_01,2024-06-07,7,DRILL_DELAY,-63.82,drills,-0.0237,0.0,-5.106,1.453,-0.07,5.9,OBSERVED WEEK (IMD/ERA5),3249.6,SIMULATED
SIM_2024-06-07_HAULAGE_DISRUPTION,SYN_MINE_01,2024-06-07,7,HAULAGE_DISRUPTION,-17.22,dumpers / haul road,-0.1239,1.953,-5.256,-0.246,-3.48,5.9,OBSERVED WEEK (IMD/ERA5),876.8,SIMULATED
SIM_2024-06-07_COMBINED_DISRUPTION,SYN_MINE_01,2024-06-07,7,COMBINED_DISRUPTION,-56.61,site-wide,-0.0814,1.604,-7.637,2.046,-3.45,148.0,HEAVY_RAIN (IMD p95 7-day),2882.4,SIMULATED
SIM_2024-06-21_NORMAL,SYN_MINE_01,2024-06-21,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,24.3,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2024-06-21_HEAVY_RAIN,SYN_MINE_01,2024-06-21,7,HEAVY_RAIN,4.53,site / dumpers,-0.0003,0.425,-0.022,1.519,-0.03,148.0,HEAVY_RAIN (IMD p95 7-day),-410.3,SIMULATED
SIM_2024-06-21_EQUIPMENT_DEGRADATION,SYN_MINE_01,2024-06-21,7,EQUIPMENT_DEGRADATION,-0.74,"excavators, dumpers",-0.0181,0.379,-0.004,0.25,-2.36,24.3,OBSERVED WEEK (IMD/ERA5),66.7,SIMULATED
SIM_2024-06-21_BLAST_DELAY,SYN_MINE_01,2024-06-21,7,BLAST_DELAY,47.02,blasting / excavators,0.0,0.0,6.299,0.0,0.0,24.3,OBSERVED WEEK (IMD/ERA5),-4260.3,SIMULATED
SIM_2024-06-21_DRILL_DELAY,SYN_MINE_01,2024-06-21,7,DRILL_DELAY,18.15,drills,-0.195,-0.581,0.024,1.341,-0.28,24.3,OBSERVED WEEK (IMD/ERA5),-1644.3,SIMULATED
SIM_2024-06-21_HAULAGE_DISRUPTION,SYN_MINE_01,2024-06-21,7,HAULAGE_DISRUPTION,27.53,dumpers / haul road,0.0698,4.968,0.035,0.231,-3.57,24.3,OBSERVED WEEK (IMD/ERA5),-2493.9,SIMULATED
SIM_2024-06-21_COMBINED_DISRUPTION,SYN_MINE_01,2024-06-21,7,COMBINED_DISRUPTION,21.66,site-wide,-0.1057,1.374,-0.085,1.932,-2.27,148.0,HEAVY_RAIN (IMD p95 7-day),-1962.1,SIMULATED
SIM_2024-07-05_NORMAL,SYN_MINE_01,2024-07-05,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,99.5,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2024-07-05_HEAVY_RAIN,SYN_MINE_01,2024-07-05,7,HEAVY_RAIN,1.34,site / dumpers,0.0,0.187,-0.002,1.298,0.0,154.5,HEAVY_RAIN (IMD p95 7-day),-124.8,SIMULATED
SIM_2024-07-05_EQUIPMENT_DEGRADATION,SYN_MINE_01,2024-07-05,7,EQUIPMENT_DEGRADATION,7.57,"excavators, dumpers",-0.044,0.785,0.017,0.193,-1.93,99.5,OBSERVED WEEK (IMD/ERA5),-706.9,SIMULATED
SIM_2024-07-05_BLAST_DELAY,SYN_MINE_01,2024-07-05,7,BLAST_DELAY,2.88,blasting / excavators,0.0,0.0,0.395,0.0,0.0,99.5,OBSERVED WEEK (IMD/ERA5),-269.2,SIMULATED
SIM_2024-07-05_DRILL_DELAY,SYN_MINE_01,2024-07-05,7,DRILL_DELAY,-8.03,drills,0.0877,0.477,0.136,1.177,0.02,99.5,OBSERVED WEEK (IMD/ERA5),750.1,SIMULATED
SIM_2024-07-05_HAULAGE_DISRUPTION,SYN_MINE_01,2024-07-05,7,HAULAGE_DISRUPTION,35.91,dumpers / haul road,0.0564,6.174,0.104,0.74,-3.51,99.5,OBSERVED WEEK (IMD/ERA5),-3354.2,SIMULATED
SIM_2024-07-05_COMBINED_DISRUPTION,SYN_MINE_01,2024-07-05,7,COMBINED_DISRUPTION,8.81,site-wide,-0.044,0.958,0.014,1.427,-1.93,154.5,HEAVY_RAIN (IMD p95 7-day),-823.2,SIMULATED
SIM_2024-07-19_NORMAL,SYN_MINE_01,2024-07-19,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,201.0,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2024-07-19_HEAVY_RAIN,SYN_MINE_01,2024-07-19,7,HEAVY_RAIN,0.74,site / dumpers,0.0,0.095,-0.003,0.459,0.0,239.4,HEAVY_RAIN (IMD p95 7-day),-61.6,SIMULATED
SIM_2024-07-19_EQUIPMENT_DEGRADATION,SYN_MINE_01,2024-07-19,7,EQUIPMENT_DEGRADATION,34.57,"excavators, dumpers",-0.3668,0.301,-0.183,-0.285,-2.19,201.0,OBSERVED WEEK (IMD/ERA5),-2883.0,SIMULATED
SIM_2024-07-19_BLAST_DELAY,SYN_MINE_01,2024-07-19,7,BLAST_DELAY,35.32,blasting / excavators,0.0,0.0,4.348,0.0,0.0,201.0,OBSERVED WEEK (IMD/ERA5),-2945.6,SIMULATED
SIM_2024-07-19_DRILL_DELAY,SYN_MINE_01,2024-07-19,7,DRILL_DELAY,-0.23,drills,-0.0642,-0.653,-0.007,1.035,0.45,201.0,OBSERVED WEEK (IMD/ERA5),19.1,SIMULATED
SIM_2024-07-19_HAULAGE_DISRUPTION,SYN_MINE_01,2024-07-19,7,HAULAGE_DISRUPTION,37.43,dumpers / haul road,-0.0642,4.445,-0.087,-0.001,-3.01,201.0,OBSERVED WEEK (IMD/ERA5),-3122.1,SIMULATED
SIM_2024-07-19_COMBINED_DISRUPTION,SYN_MINE_01,2024-07-19,7,COMBINED_DISRUPTION,35.28,site-wide,-0.3668,0.388,-0.183,0.228,-2.19,239.4,HEAVY_RAIN (IMD p95 7-day),-2942.2,SIMULATED
SIM_2024-08-02_NORMAL,SYN_MINE_01,2024-08-02,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,204.6,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2024-08-02_HEAVY_RAIN,SYN_MINE_01,2024-08-02,7,HEAVY_RAIN,0.93,site / dumpers,0.0,0.137,-0.025,0.516,0.0,234.1,HEAVY_RAIN (IMD p95 7-day),-76.3,SIMULATED
SIM_2024-08-02_EQUIPMENT_DEGRADATION,SYN_MINE_01,2024-08-02,7,EQUIPMENT_DEGRADATION,10.39,"excavators, dumpers",-0.1082,0.787,-0.573,-0.276,-2.11,204.6,OBSERVED WEEK (IMD/ERA5),-849.3,SIMULATED
SIM_2024-08-02_BLAST_DELAY,SYN_MINE_01,2024-08-02,7,BLAST_DELAY,0.0,blasting / excavators,0.0,0.0,0.0,0.0,0.0,204.6,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2024-08-02_DRILL_DELAY,SYN_MINE_01,2024-08-02,7,DRILL_DELAY,23.89,drills,0.0532,-0.069,3.939,1.234,0.45,204.6,OBSERVED WEEK (IMD/ERA5),-1952.3,SIMULATED
SIM_2024-08-02_HAULAGE_DISRUPTION,SYN_MINE_01,2024-08-02,7,HAULAGE_DISRUPTION,29.9,dumpers / haul road,0.0595,5.916,-0.597,0.186,-3.46,204.6,OBSERVED WEEK (IMD/ERA5),-2442.9,SIMULATED
SIM_2024-08-02_COMBINED_DISRUPTION,SYN_MINE_01,2024-08-02,7,COMBINED_DISRUPTION,11.3,site-wide,-0.1082,0.897,-0.575,0.324,-2.11,234.1,HEAVY_RAIN (IMD p95 7-day),-923.0,SIMULATED
SIM_2024-08-16_NORMAL,SYN_MINE_01,2024-08-16,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,19.2,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2024-08-16_HEAVY_RAIN,SYN_MINE_01,2024-08-16,7,HEAVY_RAIN,0.01,site / dumpers,0.0,0.002,-0.0,1.449,0.0,148.0,HEAVY_RAIN (IMD p95 7-day),-1.5,SIMULATED
SIM_2024-08-16_EQUIPMENT_DEGRADATION,SYN_MINE_01,2024-08-16,7,EQUIPMENT_DEGRADATION,22.2,"excavators, dumpers",-0.121,0.631,0.03,0.395,-2.43,19.2,OBSERVED WEEK (IMD/ERA5),-2266.3,SIMULATED
SIM_2024-08-16_BLAST_DELAY,SYN_MINE_01,2024-08-16,7,BLAST_DELAY,0.0,blasting / excavators,0.0,0.0,0.0,0.0,0.0,19.2,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2024-08-16_DRILL_DELAY,SYN_MINE_01,2024-08-16,7,DRILL_DELAY,2.42,drills,0.0316,0.044,0.166,1.38,-0.21,19.2,OBSERVED WEEK (IMD/ERA5),-246.9,SIMULATED
SIM_2024-08-16_HAULAGE_DISRUPTION,SYN_MINE_01,2024-08-16,7,HAULAGE_DISRUPTION,35.5,dumpers / haul road,-0.1543,2.279,0.01,0.398,-3.28,19.2,OBSERVED WEEK (IMD/ERA5),-3623.2,SIMULATED
SIM_2024-08-16_COMBINED_DISRUPTION,SYN_MINE_01,2024-08-16,7,COMBINED_DISRUPTION,38.52,site-wide,-0.121,0.78,2.318,1.745,-2.43,148.0,HEAVY_RAIN (IMD p95 7-day),-3932.2,SIMULATED
SIM_2024-08-30_NORMAL,SYN_MINE_01,2024-08-30,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,95.9,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2024-08-30_HEAVY_RAIN,SYN_MINE_01,2024-08-30,7,HEAVY_RAIN,0.0,site / dumpers,0.0,0.0,0.0,1.006,0.0,185.9,HEAVY_RAIN (IMD p95 7-day),0.0,SIMULATED
SIM_2024-08-30_EQUIPMENT_DEGRADATION,SYN_MINE_01,2024-08-30,7,EQUIPMENT_DEGRADATION,21.28,"excavators, dumpers",-0.2374,-0.301,-0.105,-0.299,-3.02,95.9,OBSERVED WEEK (IMD/ERA5),-2173.8,SIMULATED
SIM_2024-08-30_BLAST_DELAY,SYN_MINE_01,2024-08-30,7,BLAST_DELAY,0.0,blasting / excavators,0.0,0.0,0.0,0.0,0.0,95.9,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2024-08-30_DRILL_DELAY,SYN_MINE_01,2024-08-30,7,DRILL_DELAY,-0.16,drills,-0.0087,0.162,-0.107,1.8,-0.08,95.9,OBSERVED WEEK (IMD/ERA5),16.2,SIMULATED
SIM_2024-08-30_HAULAGE_DISRUPTION,SYN_MINE_01,2024-08-30,7,HAULAGE_DISRUPTION,26.03,dumpers / haul road,-0.175,1.822,-0.16,-0.171,-3.37,95.9,OBSERVED WEEK (IMD/ERA5),-2658.7,SIMULATED
SIM_2024-08-30_COMBINED_DISRUPTION,SYN_MINE_01,2024-08-30,7,COMBINED_DISRUPTION,21.63,site-wide,-0.2374,-0.247,-0.106,0.722,-3.02,185.9,HEAVY_RAIN (IMD p95 7-day),-2209.2,SIMULATED
SIM_2024-09-13_NORMAL,SYN_MINE_01,2024-09-13,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,25.5,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2024-09-13_HEAVY_RAIN,SYN_MINE_01,2024-09-13,7,HEAVY_RAIN,0.0,site / dumpers,0.0,0.0,0.0,1.283,0.0,148.0,HEAVY_RAIN (IMD p95 7-day),0.0,SIMULATED
SIM_2024-09-13_EQUIPMENT_DEGRADATION,SYN_MINE_01,2024-09-13,7,EQUIPMENT_DEGRADATION,16.23,"excavators, dumpers",-0.1487,-0.026,-0.012,-0.547,-2.78,25.5,OBSERVED WEEK (IMD/ERA5),-1600.5,SIMULATED
SIM_2024-09-13_BLAST_DELAY,SYN_MINE_01,2024-09-13,7,BLAST_DELAY,51.31,blasting / excavators,0.0,0.0,7.459,0.0,0.0,25.5,OBSERVED WEEK (IMD/ERA5),-5058.6,SIMULATED
SIM_2024-09-13_DRILL_DELAY,SYN_MINE_01,2024-09-13,7,DRILL_DELAY,-14.22,drills,0.0736,-0.401,-0.101,0.735,-0.6,25.5,OBSERVED WEEK (IMD/ERA5),1401.6,SIMULATED
SIM_2024-09-13_HAULAGE_DISRUPTION,SYN_MINE_01,2024-09-13,7,HAULAGE_DISRUPTION,23.6,dumpers / haul road,-0.0235,3.331,-0.11,-0.786,-3.89,25.5,OBSERVED WEEK (IMD/ERA5),-2326.5,SIMULATED
SIM_2024-09-13_COMBINED_DISRUPTION,SYN_MINE_01,2024-09-13,7,COMBINED_DISRUPTION,17.89,site-wide,-0.1487,0.191,0.016,0.873,-2.78,148.0,HEAVY_RAIN (IMD p95 7-day),-1763.9,SIMULATED
SIM_2024-09-27_NORMAL,SYN_MINE_01,2024-09-27,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,28.3,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2024-09-27_HEAVY_RAIN,SYN_MINE_01,2024-09-27,7,HEAVY_RAIN,0.5,site / dumpers,0.0,0.07,0.0,1.131,0.0,154.4,HEAVY_RAIN (IMD p95 7-day),-47.0,SIMULATED
SIM_2024-09-27_EQUIPMENT_DEGRADATION,SYN_MINE_01,2024-09-27,7,EQUIPMENT_DEGRADATION,-4.91,"excavators, dumpers",0.0162,-0.049,0.032,-0.318,-2.03,28.3,OBSERVED WEEK (IMD/ERA5),463.4,SIMULATED
SIM_2024-09-27_BLAST_DELAY,SYN_MINE_01,2024-09-27,7,BLAST_DELAY,0.0,blasting / excavators,0.0,0.0,0.0,0.0,0.0,28.3,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2024-09-27_DRILL_DELAY,SYN_MINE_01,2024-09-27,7,DRILL_DELAY,-5.41,drills,0.0378,-0.063,-0.122,1.203,0.14,28.3,OBSERVED WEEK (IMD/ERA5),510.5,SIMULATED
SIM_2024-09-27_HAULAGE_DISRUPTION,SYN_MINE_01,2024-09-27,7,HAULAGE_DISRUPTION,19.35,dumpers / haul road,0.0222,3.53,-0.085,-0.418,-3.54,28.3,OBSERVED WEEK (IMD/ERA5),-1825.1,SIMULATED
SIM_2024-09-27_COMBINED_DISRUPTION,SYN_MINE_01,2024-09-27,7,COMBINED_DISRUPTION,-3.41,site-wide,0.0162,0.17,0.024,0.885,-2.03,154.4,HEAVY_RAIN (IMD p95 7-day),321.9,SIMULATED
SIM_2024-10-11_NORMAL,SYN_MINE_01,2024-10-11,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,0.8,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2024-10-11_HEAVY_RAIN,SYN_MINE_01,2024-10-11,7,HEAVY_RAIN,-4.01,site / dumpers,0.0598,0.315,-0.069,2.674,-0.29,148.0,HEAVY_RAIN (IMD p95 7-day),355.9,SIMULATED
SIM_2024-10-11_EQUIPMENT_DEGRADATION,SYN_MINE_01,2024-10-11,7,EQUIPMENT_DEGRADATION,29.14,"excavators, dumpers",-0.2097,0.0,-0.033,0.89,-1.5,0.8,OBSERVED WEEK (IMD/ERA5),-2584.1,SIMULATED
SIM_2024-10-11_BLAST_DELAY,SYN_MINE_01,2024-10-11,7,BLAST_DELAY,45.87,blasting / excavators,0.0,0.0,5.909,0.0,0.0,0.8,OBSERVED WEEK (IMD/ERA5),-4068.2,SIMULATED
SIM_2024-10-11_DRILL_DELAY,SYN_MINE_01,2024-10-11,7,DRILL_DELAY,-29.18,drills,0.2326,0.0,-0.048,1.881,-0.39,0.8,OBSERVED WEEK (IMD/ERA5),2588.1,SIMULATED
SIM_2024-10-11_HAULAGE_DISRUPTION,SYN_MINE_01,2024-10-11,7,HAULAGE_DISRUPTION,-2.63,dumpers / haul road,0.1105,1.445,-0.027,0.013,-4.07,0.8,OBSERVED WEEK (IMD/ERA5),233.4,SIMULATED
SIM_2024-10-11_COMBINED_DISRUPTION,SYN_MINE_01,2024-10-11,7,COMBINED_DISRUPTION,-4.43,site-wide,0.1341,1.018,-0.004,2.255,-3.01,148.0,HEAVY_RAIN (IMD p95 7-day),393.0,SIMULATED
SIM_2024-10-25_NORMAL,SYN_MINE_01,2024-10-25,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2024-10-25_HEAVY_RAIN,SYN_MINE_01,2024-10-25,7,HEAVY_RAIN,8.18,site / dumpers,-0.0582,0.185,-0.262,1.886,-1.3,148.0,HEAVY_RAIN (IMD p95 7-day),-816.3,SIMULATED
SIM_2024-10-25_EQUIPMENT_DEGRADATION,SYN_MINE_01,2024-10-25,7,EQUIPMENT_DEGRADATION,14.8,"excavators, dumpers",-0.1357,0.0,-0.217,0.159,-2.62,0.0,OBSERVED WEEK (IMD/ERA5),-1477.5,SIMULATED
SIM_2024-10-25_BLAST_DELAY,SYN_MINE_01,2024-10-25,7,BLAST_DELAY,10.33,blasting / excavators,0.0,0.0,1.543,0.0,0.0,0.0,OBSERVED WEEK (IMD/ERA5),-1031.2,SIMULATED
SIM_2024-10-25_DRILL_DELAY,SYN_MINE_01,2024-10-25,7,DRILL_DELAY,0.85,drills,-0.024,0.0,-0.157,1.49,-0.21,0.0,OBSERVED WEEK (IMD/ERA5),-84.5,SIMULATED
SIM_2024-10-25_HAULAGE_DISRUPTION,SYN_MINE_01,2024-10-25,7,HAULAGE_DISRUPTION,12.09,dumpers / haul road,-0.0321,1.222,-0.18,0.205,-4.05,0.0,OBSERVED WEEK (IMD/ERA5),-1207.3,SIMULATED
SIM_2024-10-25_COMBINED_DISRUPTION,SYN_MINE_01,2024-10-25,7,COMBINED_DISRUPTION,36.4,site-wide,-0.0177,1.474,2.784,2.347,-3.9,148.0,HEAVY_RAIN (IMD p95 7-day),-3634.3,SIMULATED
SIM_2024-11-08_NORMAL,SYN_MINE_01,2024-11-08,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2024-11-08_HEAVY_RAIN,SYN_MINE_01,2024-11-08,7,HEAVY_RAIN,0.49,site / dumpers,0.0626,0.946,-0.031,1.844,-0.97,148.0,HEAVY_RAIN (IMD p95 7-day),-48.8,SIMULATED
SIM_2024-11-08_EQUIPMENT_DEGRADATION,SYN_MINE_01,2024-11-08,7,EQUIPMENT_DEGRADATION,24.42,"excavators, dumpers",-0.2031,0.359,-0.132,-0.154,-2.22,0.0,OBSERVED WEEK (IMD/ERA5),-2411.9,SIMULATED
SIM_2024-11-08_BLAST_DELAY,SYN_MINE_01,2024-11-08,7,BLAST_DELAY,0.0,blasting / excavators,0.0,0.0,0.0,0.0,0.0,0.0,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2024-11-08_DRILL_DELAY,SYN_MINE_01,2024-11-08,7,DRILL_DELAY,13.07,drills,-0.1085,0.417,-0.041,1.982,0.34,0.0,OBSERVED WEEK (IMD/ERA5),-1290.8,SIMULATED
SIM_2024-11-08_HAULAGE_DISRUPTION,SYN_MINE_01,2024-11-08,7,HAULAGE_DISRUPTION,4.15,dumpers / haul road,0.0354,1.494,-0.05,0.862,-3.36,0.0,OBSERVED WEEK (IMD/ERA5),-409.7,SIMULATED
SIM_2024-11-08_COMBINED_DISRUPTION,SYN_MINE_01,2024-11-08,7,COMBINED_DISRUPTION,51.4,site-wide,-0.016,0.695,6.97,1.621,-3.58,148.0,HEAVY_RAIN (IMD p95 7-day),-5075.7,SIMULATED
SIM_2024-11-22_NORMAL,SYN_MINE_01,2024-11-22,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2024-11-22_HEAVY_RAIN,SYN_MINE_01,2024-11-22,7,HEAVY_RAIN,-6.59,site / dumpers,0.0501,0.0,-0.007,1.887,-0.84,148.0,HEAVY_RAIN (IMD p95 7-day),607.1,SIMULATED
SIM_2024-11-22_EQUIPMENT_DEGRADATION,SYN_MINE_01,2024-11-22,7,EQUIPMENT_DEGRADATION,28.1,"excavators, dumpers",-0.2076,0.256,-0.024,0.538,-1.89,0.0,OBSERVED WEEK (IMD/ERA5),-2588.6,SIMULATED
SIM_2024-11-22_BLAST_DELAY,SYN_MINE_01,2024-11-22,7,BLAST_DELAY,3.63,blasting / excavators,0.0,0.0,0.496,0.0,0.0,0.0,OBSERVED WEEK (IMD/ERA5),-334.5,SIMULATED
SIM_2024-11-22_DRILL_DELAY,SYN_MINE_01,2024-11-22,7,DRILL_DELAY,-8.29,drills,0.0725,0.0,0.127,0.725,-0.3,0.0,OBSERVED WEEK (IMD/ERA5),764.1,SIMULATED
SIM_2024-11-22_HAULAGE_DISRUPTION,SYN_MINE_01,2024-11-22,7,HAULAGE_DISRUPTION,-11.49,dumpers / haul road,0.1263,0.957,0.035,-0.017,-4.18,0.0,OBSERVED WEEK (IMD/ERA5),1058.2,SIMULATED
SIM_2024-11-22_COMBINED_DISRUPTION,SYN_MINE_01,2024-11-22,7,COMBINED_DISRUPTION,5.42,site-wide,-0.0295,0.694,0.02,1.401,-3.67,148.0,HEAVY_RAIN (IMD p95 7-day),-499.0,SIMULATED
SIM_2024-12-06_NORMAL,SYN_MINE_01,2024-12-06,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2024-12-06_HEAVY_RAIN,SYN_MINE_01,2024-12-06,7,HEAVY_RAIN,-1.86,site / dumpers,0.01,0.416,-0.291,1.026,-0.93,148.0,HEAVY_RAIN (IMD p95 7-day),113.1,SIMULATED
