borehole_id,target_id,scenario,depth_from_m,depth_to_m,interval_thickness_m,formation,host_lithology,weathering_zone,manganese_presence,mn_grade_pct,grade_category,confidence,evidence_level,provenance
SIM_T14_AMB_BH01,T14,AMBIGUOUS_DRILLING_RESULT,51.38,51.94,0.56,Sausar Group,Mn ore / gondite horizon H2 (within Mansar Formation),False,True,22.19,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T14_AMB_BH01,T14,AMBIGUOUS_DRILLING_RESULT,51.94,97.2,45.26,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.31,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T14_AMB_BH02,T14,AMBIGUOUS_DRILLING_RESULT,0.0,2.56,2.56,Sausar Group,weathered zone / laterite cover,True,False,0.32,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T14_AMB_BH02,T14,AMBIGUOUS_DRILLING_RESULT,2.56,39.07,36.51,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.32,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T14_AMB_BH02,T14,AMBIGUOUS_DRILLING_RESULT,39.07,39.6,0.53,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,19.18,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T14_AMB_BH02,T14,AMBIGUOUS_DRILLING_RESULT,39.6,67.8,28.2,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.44,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T14_AMB_BH03,T14,AMBIGUOUS_DRILLING_RESULT,0.0,2.92,2.92,Sausar Group,weathered zone / laterite cover,True,False,0.44,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T14_AMB_BH03,T14,AMBIGUOUS_DRILLING_RESULT,2.92,76.23,73.31,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.3,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T14_AMB_BH03,T14,AMBIGUOUS_DRILLING_RESULT,76.23,76.72,0.48,Sausar Group,Mn ore / gondite horizon H2 (within Mansar Formation),False,True,15.51,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T14_AMB_BH03,T14,AMBIGUOUS_DRILLING_RESULT,76.72,93.3,16.58,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.64,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T15_POS_BH01,T15,POSITIVE_DRILLING_INTERSECTION,0.0,2.56,2.56,Sausar Group,weathered zone / laterite cover,True,False,0.21,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T15_POS_BH01,T15,POSITIVE_DRILLING_INTERSECTION,2.56,16.99,14.42,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.42,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T15_POS_BH01,T15,POSITIVE_DRILLING_INTERSECTION,16.99,18.51,1.52,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,29.07,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T15_POS_BH01,T15,POSITIVE_DRILLING_INTERSECTION,18.51,53.8,35.29,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.54,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T15_POS_BH02,T15,POSITIVE_DRILLING_INTERSECTION,0.0,2.45,2.45,Sausar Group,weathered zone / laterite cover,True,False,0.3,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T15_POS_BH02,T15,POSITIVE_DRILLING_INTERSECTION,2.45,63.9,61.45,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.24,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T15_POS_BH02,T15,POSITIVE_DRILLING_INTERSECTION,63.9,65.71,1.81,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,28.99,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T15_POS_BH02,T15,POSITIVE_DRILLING_INTERSECTION,65.71,89.6,23.89,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.5,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T15_POS_BH03,T15,POSITIVE_DRILLING_INTERSECTION,0.0,2.7,2.7,Sausar Group,weathered zone / laterite cover,True,False,0.23,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T15_POS_BH03,T15,POSITIVE_DRILLING_INTERSECTION,2.7,20.83,18.13,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.44,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T15_POS_BH03,T15,POSITIVE_DRILLING_INTERSECTION,20.83,22.73,1.91,Sausar Group,Mn ore / gondite horizon H2 (within Mansar Formation),False,True,36.23,MEDIUM (35-46% Mn),MODERATE,3,SIMULATED
SIM_T15_POS_BH03,T15,POSITIVE_DRILLING_INTERSECTION,22.73,78.1,55.37,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.49,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T15_NEG_BH01,T15,NEGATIVE_DRILLING_RESULT,0.0,2.76,2.76,Sausar Group,weathered zone / laterite cover,True,False,0.37,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T15_NEG_BH01,T15,NEGATIVE_DRILLING_RESULT,2.76,95.9,93.14,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.41,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T15_NEG_BH02,T15,NEGATIVE_DRILLING_RESULT,0.0,2.05,2.05,Sausar Group,weathered zone / laterite cover,True,False,0.6,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T15_NEG_BH02,T15,NEGATIVE_DRILLING_RESULT,2.05,74.2,72.15,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.25,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T15_NEG_BH03,T15,NEGATIVE_DRILLING_RESULT,0.0,2.47,2.47,Sausar Group,weathered zone / laterite cover,True,False,0.84,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T15_NEG_BH03,T15,NEGATIVE_DRILLING_RESULT,2.47,66.5,64.03,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.7,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T15_AMB_BH01,T15,AMBIGUOUS_DRILLING_RESULT,0.0,2.9,2.9,Sausar Group,weathered zone / laterite cover,True,False,0.42,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T15_AMB_BH01,T15,AMBIGUOUS_DRILLING_RESULT,2.9,38.19,35.28,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.35,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T15_AMB_BH01,T15,AMBIGUOUS_DRILLING_RESULT,38.19,38.75,0.56,Sausar Group,Mn ore / gondite horizon H2 (within Mansar Formation),False,True,22.73,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T15_AMB_BH01,T15,AMBIGUOUS_DRILLING_RESULT,38.75,75.2,36.45,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.53,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T15_AMB_BH02,T15,AMBIGUOUS_DRILLING_RESULT,0.0,2.48,2.48,Sausar Group,weathered zone / laterite cover,True,False,0.47,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T15_AMB_BH02,T15,AMBIGUOUS_DRILLING_RESULT,2.48,16.61,14.12,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.41,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T15_AMB_BH02,T15,AMBIGUOUS_DRILLING_RESULT,16.61,17.37,0.76,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,14.7,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T15_AMB_BH02,T15,AMBIGUOUS_DRILLING_RESULT,17.37,69.5,52.13,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.89,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T15_AMB_BH03,T15,AMBIGUOUS_DRILLING_RESULT,0.0,2.69,2.69,Sausar Group,weathered zone / laterite cover,True,False,0.27,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T15_AMB_BH03,T15,AMBIGUOUS_DRILLING_RESULT,2.69,48.0,45.3,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.49,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T15_AMB_BH03,T15,AMBIGUOUS_DRILLING_RESULT,48.0,48.55,0.55,Sausar Group,Mn ore / gondite horizon H3 (Mansar/Lohangi-Sitasaongi contact),False,True,21.74,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T15_AMB_BH03,T15,AMBIGUOUS_DRILLING_RESULT,48.55,80.1,31.55,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.27,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T16_POS_BH01,T16,POSITIVE_DRILLING_INTERSECTION,0.0,2.58,2.58,Sausar Group,weathered zone / laterite cover,True,False,1.37,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T16_POS_BH01,T16,POSITIVE_DRILLING_INTERSECTION,2.58,27.51,24.94,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.83,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T16_POS_BH01,T16,POSITIVE_DRILLING_INTERSECTION,27.51,29.15,1.64,Sausar Group,Mn ore / gondite horizon H2 (within Mansar Formation),False,True,39.37,MEDIUM (35-46% Mn),MODERATE,3,SIMULATED
SIM_T16_POS_BH01,T16,POSITIVE_DRILLING_INTERSECTION,29.15,39.11,9.96,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.18,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T16_POS_BH01,T16,POSITIVE_DRILLING_INTERSECTION,39.11,40.64,1.53,Sausar Group,Mn ore / gondite horizon H3 (Mansar/Lohangi-Sitasaongi contact),False,True,34.42,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T16_POS_BH01,T16,POSITIVE_DRILLING_INTERSECTION,40.64,69.0,28.36,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.3,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T16_POS_BH02,T16,POSITIVE_DRILLING_INTERSECTION,0.0,2.33,2.33,Sausar Group,weathered zone / laterite cover,True,False,0.4,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T16_POS_BH02,T16,POSITIVE_DRILLING_INTERSECTION,2.33,40.03,37.7,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.6,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T16_POS_BH02,T16,POSITIVE_DRILLING_INTERSECTION,40.03,42.03,2.0,Sausar Group,Mn ore / gondite horizon H3 (Mansar/Lohangi-Sitasaongi contact),False,True,29.94,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T16_POS_BH02,T16,POSITIVE_DRILLING_INTERSECTION,42.03,57.7,15.67,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.79,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T16_POS_BH03,T16,POSITIVE_DRILLING_INTERSECTION,0.0,2.94,2.94,Sausar Group,weathered zone / laterite cover,True,False,0.55,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T16_POS_BH03,T16,POSITIVE_DRILLING_INTERSECTION,2.94,58.72,55.78,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.25,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T16_POS_BH03,T16,POSITIVE_DRILLING_INTERSECTION,58.72,60.44,1.72,Sausar Group,Mn ore / gondite horizon H3 (Mansar/Lohangi-Sitasaongi contact),False,True,30.13,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T16_POS_BH03,T16,POSITIVE_DRILLING_INTERSECTION,60.44,62.94,2.5,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.18,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T16_POS_BH03,T16,POSITIVE_DRILLING_INTERSECTION,62.94,64.55,1.61,Sausar Group,Mn ore / gondite horizon H2 (within Mansar Formation),False,True,33.16,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T16_POS_BH03,T16,POSITIVE_DRILLING_INTERSECTION,64.55,87.8,23.25,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.5,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T16_NEG_BH01,T16,NEGATIVE_DRILLING_RESULT,0.0,2.34,2.34,Sausar Group,weathered zone / laterite cover,True,False,0.44,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T16_NEG_BH01,T16,NEGATIVE_DRILLING_RESULT,2.34,75.6,73.26,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.8,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T16_NEG_BH02,T16,NEGATIVE_DRILLING_RESULT,0.0,2.93,2.93,Sausar Group,weathered zone / laterite cover,True,False,0.38,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T16_NEG_BH02,T16,NEGATIVE_DRILLING_RESULT,2.93,91.8,88.87,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.52,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T16_NEG_BH03,T16,NEGATIVE_DRILLING_RESULT,0.0,2.78,2.78,Sausar Group,weathered zone / laterite cover,True,False,0.27,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T16_NEG_BH03,T16,NEGATIVE_DRILLING_RESULT,2.78,82.4,79.62,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.46,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T16_AMB_BH01,T16,AMBIGUOUS_DRILLING_RESULT,0.0,2.43,2.43,Sausar Group,weathered zone / laterite cover,True,False,0.32,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T16_AMB_BH01,T16,AMBIGUOUS_DRILLING_RESULT,2.43,39.86,37.43,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.3,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T16_AMB_BH01,T16,AMBIGUOUS_DRILLING_RESULT,39.86,40.59,0.73,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,21.85,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T16_AMB_BH01,T16,AMBIGUOUS_DRILLING_RESULT,40.59,53.1,12.51,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.18,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T16_AMB_BH02,T16,AMBIGUOUS_DRILLING_RESULT,0.0,2.28,2.28,Sausar Group,weathered zone / laterite cover,True,False,0.16,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T16_AMB_BH02,T16,AMBIGUOUS_DRILLING_RESULT,2.28,46.55,44.27,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.54,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T16_AMB_BH02,T16,AMBIGUOUS_DRILLING_RESULT,46.55,47.32,0.77,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,19.77,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T16_AMB_BH02,T16,AMBIGUOUS_DRILLING_RESULT,47.32,89.8,42.48,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.31,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T16_AMB_BH03,T16,AMBIGUOUS_DRILLING_RESULT,0.0,2.32,2.32,Sausar Group,weathered zone / laterite cover,True,False,0.96,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T16_AMB_BH03,T16,AMBIGUOUS_DRILLING_RESULT,2.32,41.29,38.97,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.96,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T16_AMB_BH03,T16,AMBIGUOUS_DRILLING_RESULT,41.29,41.67,0.37,Sausar Group,Mn ore / gondite horizon H3 (Mansar/Lohangi-Sitasaongi contact),False,True,15.45,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T16_AMB_BH03,T16,AMBIGUOUS_DRILLING_RESULT,41.67,97.5,55.83,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.35,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T17_POS_BH01,T17,POSITIVE_DRILLING_INTERSECTION,0.0,2.22,2.22,Sausar Group,weathered zone / laterite cover,True,False,0.2,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T17_POS_BH01,T17,POSITIVE_DRILLING_INTERSECTION,2.22,19.34,17.13,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.39,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T17_POS_BH01,T17,POSITIVE_DRILLING_INTERSECTION,19.34,21.3,1.96,Sausar Group,Mn ore / gondite horizon H2 (within Mansar Formation),False,True,35.45,MEDIUM (35-46% Mn),MODERATE,3,SIMULATED
SIM_T17_POS_BH01,T17,POSITIVE_DRILLING_INTERSECTION,21.3,52.8,31.5,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.26,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T17_POS_BH01,T17,POSITIVE_DRILLING_INTERSECTION,52.8,54.56,1.77,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,21.86,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T17_POS_BH01,T17,POSITIVE_DRILLING_INTERSECTION,54.56,71.5,16.94,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.33,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T17_POS_BH02,T17,POSITIVE_DRILLING_INTERSECTION,0.0,2.59,2.59,Sausar Group,weathered zone / laterite cover,True,False,0.21,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T17_POS_BH02,T17,POSITIVE_DRILLING_INTERSECTION,2.59,14.83,12.23,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.21,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T17_POS_BH02,T17,POSITIVE_DRILLING_INTERSECTION,14.83,16.47,1.64,Sausar Group,Mn ore / gondite horizon H3 (Mansar/Lohangi-Sitasaongi contact),True,True,37.98,MEDIUM (35-46% Mn),MODERATE,3,SIMULATED
SIM_T17_POS_BH02,T17,POSITIVE_DRILLING_INTERSECTION,16.47,34.92,18.46,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.4,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T17_POS_BH02,T17,POSITIVE_DRILLING_INTERSECTION,34.92,36.6,1.67,Sausar Group,Mn ore / gondite horizon H2 (within Mansar Formation),False,True,27.34,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T17_POS_BH02,T17,POSITIVE_DRILLING_INTERSECTION,36.6,53.4,16.8,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.12,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T17_POS_BH03,T17,POSITIVE_DRILLING_INTERSECTION,0.0,2.98,2.98,Sausar Group,weathered zone / laterite cover,True,False,0.2,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T17_POS_BH03,T17,POSITIVE_DRILLING_INTERSECTION,2.98,40.52,37.54,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.19,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T17_POS_BH03,T17,POSITIVE_DRILLING_INTERSECTION,40.52,42.11,1.59,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,28.93,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T17_POS_BH03,T17,POSITIVE_DRILLING_INTERSECTION,42.11,48.22,6.1,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.47,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T17_POS_BH03,T17,POSITIVE_DRILLING_INTERSECTION,48.22,50.08,1.86,Sausar Group,Mn ore / gondite horizon H3 (Mansar/Lohangi-Sitasaongi contact),False,True,32.92,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T17_POS_BH03,T17,POSITIVE_DRILLING_INTERSECTION,50.08,99.8,49.72,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.19,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T17_NEG_BH01,T17,NEGATIVE_DRILLING_RESULT,0.0,2.66,2.66,Sausar Group,weathered zone / laterite cover,True,False,0.42,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T17_NEG_BH01,T17,NEGATIVE_DRILLING_RESULT,2.66,82.6,79.94,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.74,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T17_NEG_BH02,T17,NEGATIVE_DRILLING_RESULT,0.0,2.92,2.92,Sausar Group,weathered zone / laterite cover,True,False,0.62,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T17_NEG_BH02,T17,NEGATIVE_DRILLING_RESULT,2.92,56.8,53.88,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.28,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T17_NEG_BH03,T17,NEGATIVE_DRILLING_RESULT,0.0,2.4,2.4,Sausar Group,weathered zone / laterite cover,True,False,0.23,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T17_NEG_BH03,T17,NEGATIVE_DRILLING_RESULT,2.4,97.7,95.3,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.92,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T17_AMB_BH01,T17,AMBIGUOUS_DRILLING_RESULT,0.0,2.41,2.41,Sausar Group,weathered zone / laterite cover,True,False,0.26,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T17_AMB_BH01,T17,AMBIGUOUS_DRILLING_RESULT,2.41,22.47,20.06,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.29,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T17_AMB_BH01,T17,AMBIGUOUS_DRILLING_RESULT,22.47,23.15,0.69,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,15.46,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T17_AMB_BH01,T17,AMBIGUOUS_DRILLING_RESULT,23.15,51.5,28.35,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.47,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T17_AMB_BH02,T17,AMBIGUOUS_DRILLING_RESULT,0.0,2.3,2.3,Sausar Group,weathered zone / laterite cover,True,False,0.4,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T17_AMB_BH02,T17,AMBIGUOUS_DRILLING_RESULT,2.3,62.6,60.3,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.4,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T17_AMB_BH02,T17,AMBIGUOUS_DRILLING_RESULT,62.6,63.48,0.88,Sausar Group,Mn ore / gondite horizon H3 (Mansar/Lohangi-Sitasaongi contact),False,False,9.04,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T17_AMB_BH02,T17,AMBIGUOUS_DRILLING_RESULT,63.48,95.3,31.82,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.3,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T17_AMB_BH03,T17,AMBIGUOUS_DRILLING_RESULT,0.0,2.52,2.52,Sausar Group,weathered zone / laterite cover,True,False,0.42,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T17_AMB_BH03,T17,AMBIGUOUS_DRILLING_RESULT,2.52,34.95,32.43,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.25,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T17_AMB_BH03,T17,AMBIGUOUS_DRILLING_RESULT,34.95,35.55,0.61,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,16.14,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T17_AMB_BH03,T17,AMBIGUOUS_DRILLING_RESULT,35.55,57.6,22.05,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.39,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T18_POS_BH01,T18,POSITIVE_DRILLING_INTERSECTION,0.0,2.13,2.13,Sausar Group,weathered zone / laterite cover,True,False,0.22,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T18_POS_BH01,T18,POSITIVE_DRILLING_INTERSECTION,2.13,22.64,20.52,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.61,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T18_POS_BH01,T18,POSITIVE_DRILLING_INTERSECTION,22.64,24.18,1.54,Sausar Group,Mn ore / gondite horizon H2 (within Mansar Formation),False,True,32.09,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T18_POS_BH01,T18,POSITIVE_DRILLING_INTERSECTION,24.18,86.3,62.12,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.34,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T18_POS_BH02,T18,POSITIVE_DRILLING_INTERSECTION,0.0,2.19,2.19,Sausar Group,weathered zone / laterite cover,True,False,0.64,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T18_POS_BH02,T18,POSITIVE_DRILLING_INTERSECTION,2.19,36.33,34.14,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.56,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T18_POS_BH02,T18,POSITIVE_DRILLING_INTERSECTION,36.33,38.05,1.72,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,32.52,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T18_POS_BH02,T18,POSITIVE_DRILLING_INTERSECTION,38.05,87.6,49.55,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.35,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T18_POS_BH03,T18,POSITIVE_DRILLING_INTERSECTION,0.0,2.98,2.98,Sausar Group,weathered zone / laterite cover,True,False,0.77,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T18_POS_BH03,T18,POSITIVE_DRILLING_INTERSECTION,2.98,34.44,31.46,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.36,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T18_POS_BH03,T18,POSITIVE_DRILLING_INTERSECTION,34.44,36.27,1.83,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,33.03,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T18_POS_BH03,T18,POSITIVE_DRILLING_INTERSECTION,36.27,48.31,12.04,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.31,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T18_POS_BH03,T18,POSITIVE_DRILLING_INTERSECTION,48.31,50.2,1.89,Sausar Group,Mn ore / gondite horizon H2 (within Mansar Formation),False,True,32.91,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T18_POS_BH03,T18,POSITIVE_DRILLING_INTERSECTION,50.2,62.8,12.6,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.5,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T18_NEG_BH01,T18,NEGATIVE_DRILLING_RESULT,0.0,2.82,2.82,Sausar Group,weathered zone / laterite cover,True,False,0.31,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T18_NEG_BH01,T18,NEGATIVE_DRILLING_RESULT,2.82,71.1,68.28,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.28,BELOW 25% Mn,MODERATE,3,SIMULATED
