sample_id,target_id,scenario,borehole_id,depth_from_m,depth_to_m,sample_type,mn_pct,fe_pct,sio2_pct,sample_quality,provenance
SIM_T15_SS03,T15,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),10.28,3.05,51.41,SIMULATED_SCREENING,SIMULATED
SIM_T15_SS04,T15,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),19.6,7.03,49.41,SIMULATED_SCREENING,SIMULATED
SIM_T15_SS05,T15,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),8.97,4.72,54.75,SIMULATED_SCREENING,SIMULATED
SIM_T15_SS06,T15,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),15.96,5.65,45.16,SIMULATED_SCREENING,SIMULATED
SIM_T15_SS07,T15,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),15.34,5.5,52.56,SIMULATED_SCREENING,SIMULATED
SIM_T15_SS08,T15,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),11.31,4.59,41.26,SIMULATED_SCREENING,SIMULATED
SIM_T15_POS_BH01_001,T15,POSITIVE_DRILLING_INTERSECTION,SIM_T15_POS_BH01,0.0,2.56,drill core (simulated),0.21,5.45,56.3,SIMULATED_ASSAY,SIMULATED
SIM_T15_POS_BH01_002,T15,POSITIVE_DRILLING_INTERSECTION,SIM_T15_POS_BH01,2.56,16.99,drill core (simulated),0.42,2.78,48.78,SIMULATED_ASSAY,SIMULATED
SIM_T15_POS_BH01_003,T15,POSITIVE_DRILLING_INTERSECTION,SIM_T15_POS_BH01,16.99,18.51,drill core (simulated),29.07,5.09,21.74,SIMULATED_ASSAY,SIMULATED
SIM_T15_POS_BH01_004,T15,POSITIVE_DRILLING_INTERSECTION,SIM_T15_POS_BH01,18.51,53.8,drill core (simulated),0.54,4.58,52.21,SIMULATED_ASSAY,SIMULATED
SIM_T15_POS_BH02_005,T15,POSITIVE_DRILLING_INTERSECTION,SIM_T15_POS_BH02,0.0,2.45,drill core (simulated),0.3,3.81,47.64,SIMULATED_ASSAY,SIMULATED
SIM_T15_POS_BH02_006,T15,POSITIVE_DRILLING_INTERSECTION,SIM_T15_POS_BH02,2.45,63.9,drill core (simulated),0.24,3.64,61.61,SIMULATED_ASSAY,SIMULATED
SIM_T15_POS_BH02_007,T15,POSITIVE_DRILLING_INTERSECTION,SIM_T15_POS_BH02,63.9,65.71,drill core (simulated),28.99,5.26,20.44,SIMULATED_ASSAY,SIMULATED
SIM_T15_POS_BH02_008,T15,POSITIVE_DRILLING_INTERSECTION,SIM_T15_POS_BH02,65.71,89.6,drill core (simulated),0.5,6.58,53.72,SIMULATED_ASSAY,SIMULATED
SIM_T15_POS_BH03_009,T15,POSITIVE_DRILLING_INTERSECTION,SIM_T15_POS_BH03,0.0,2.7,drill core (simulated),0.23,6.42,58.69,SIMULATED_ASSAY,SIMULATED
SIM_T15_POS_BH03_010,T15,POSITIVE_DRILLING_INTERSECTION,SIM_T15_POS_BH03,2.7,20.83,drill core (simulated),0.44,4.83,58.05,SIMULATED_ASSAY,SIMULATED
SIM_T15_POS_BH03_011,T15,POSITIVE_DRILLING_INTERSECTION,SIM_T15_POS_BH03,20.83,22.73,drill core (simulated),36.23,10.22,15.14,SIMULATED_ASSAY,SIMULATED
SIM_T15_POS_BH03_012,T15,POSITIVE_DRILLING_INTERSECTION,SIM_T15_POS_BH03,22.73,78.1,drill core (simulated),0.49,7.82,61.15,SIMULATED_ASSAY,SIMULATED
SIM_T15_NEG_BH01_001,T15,NEGATIVE_DRILLING_RESULT,SIM_T15_NEG_BH01,0.0,2.76,drill core (simulated),0.37,5.07,69.89,SIMULATED_ASSAY,SIMULATED
SIM_T15_NEG_BH01_002,T15,NEGATIVE_DRILLING_RESULT,SIM_T15_NEG_BH01,2.76,95.9,drill core (simulated),0.41,4.51,64.64,SIMULATED_ASSAY,SIMULATED
SIM_T15_NEG_BH02_003,T15,NEGATIVE_DRILLING_RESULT,SIM_T15_NEG_BH02,0.0,2.05,drill core (simulated),0.6,5.35,52.92,SIMULATED_ASSAY,SIMULATED
SIM_T15_NEG_BH02_004,T15,NEGATIVE_DRILLING_RESULT,SIM_T15_NEG_BH02,2.05,74.2,drill core (simulated),0.25,5.15,62.63,SIMULATED_ASSAY,SIMULATED
SIM_T15_NEG_BH03_005,T15,NEGATIVE_DRILLING_RESULT,SIM_T15_NEG_BH03,0.0,2.47,drill core (simulated),0.84,4.55,48.73,SIMULATED_ASSAY,SIMULATED
SIM_T15_NEG_BH03_006,T15,NEGATIVE_DRILLING_RESULT,SIM_T15_NEG_BH03,2.47,66.5,drill core (simulated),0.7,5.92,50.15,SIMULATED_ASSAY,SIMULATED
SIM_T15_AMB_BH01_001,T15,AMBIGUOUS_DRILLING_RESULT,SIM_T15_AMB_BH01,0.0,2.9,drill core (simulated),0.42,3.57,50.73,SIMULATED_ASSAY,SIMULATED
SIM_T15_AMB_BH01_002,T15,AMBIGUOUS_DRILLING_RESULT,SIM_T15_AMB_BH01,2.9,38.19,drill core (simulated),0.35,4.94,66.64,SIMULATED_ASSAY,SIMULATED
SIM_T15_AMB_BH01_003,T15,AMBIGUOUS_DRILLING_RESULT,SIM_T15_AMB_BH01,38.19,38.75,drill core (simulated),22.73,5.65,27.39,SIMULATED_ASSAY,SIMULATED
SIM_T15_AMB_BH01_004,T15,AMBIGUOUS_DRILLING_RESULT,SIM_T15_AMB_BH01,38.75,75.2,drill core (simulated),0.53,5.95,65.93,SIMULATED_ASSAY,SIMULATED
SIM_T15_AMB_BH02_005,T15,AMBIGUOUS_DRILLING_RESULT,SIM_T15_AMB_BH02,0.0,2.48,drill core (simulated),0.47,4.91,60.68,SIMULATED_ASSAY,SIMULATED
SIM_T15_AMB_BH02_006,T15,AMBIGUOUS_DRILLING_RESULT,SIM_T15_AMB_BH02,2.48,16.61,drill core (simulated),0.41,5.06,53.64,SIMULATED_ASSAY,SIMULATED
SIM_T15_AMB_BH02_007,T15,AMBIGUOUS_DRILLING_RESULT,SIM_T15_AMB_BH02,16.61,17.37,drill core (simulated),14.7,4.62,32.65,SIMULATED_ASSAY,SIMULATED
SIM_T15_AMB_BH02_008,T15,AMBIGUOUS_DRILLING_RESULT,SIM_T15_AMB_BH02,17.37,69.5,drill core (simulated),0.89,2.69,50.06,SIMULATED_ASSAY,SIMULATED
SIM_T15_AMB_BH03_009,T15,AMBIGUOUS_DRILLING_RESULT,SIM_T15_AMB_BH03,0.0,2.69,drill core (simulated),0.27,4.77,60.11,SIMULATED_ASSAY,SIMULATED
SIM_T15_AMB_BH03_010,T15,AMBIGUOUS_DRILLING_RESULT,SIM_T15_AMB_BH03,2.69,48.0,drill core (simulated),0.49,7.41,54.11,SIMULATED_ASSAY,SIMULATED
SIM_T15_AMB_BH03_011,T15,AMBIGUOUS_DRILLING_RESULT,SIM_T15_AMB_BH03,48.0,48.55,drill core (simulated),21.74,6.85,27.2,SIMULATED_ASSAY,SIMULATED
SIM_T15_AMB_BH03_012,T15,AMBIGUOUS_DRILLING_RESULT,SIM_T15_AMB_BH03,48.55,80.1,drill core (simulated),0.27,2.44,64.2,SIMULATED_ASSAY,SIMULATED
SIM_T16_SS01,T16,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),18.38,4.01,50.0,SIMULATED_SCREENING,SIMULATED
SIM_T16_SS02,T16,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),15.61,3.49,48.4,SIMULATED_SCREENING,SIMULATED
SIM_T16_SS03,T16,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),24.32,7.01,45.84,SIMULATED_SCREENING,SIMULATED
SIM_T16_SS04,T16,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),9.89,5.59,56.48,SIMULATED_SCREENING,SIMULATED
SIM_T16_SS05,T16,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),19.34,5.94,47.92,SIMULATED_SCREENING,SIMULATED
SIM_T16_SS06,T16,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),14.62,4.27,42.17,SIMULATED_SCREENING,SIMULATED
SIM_T16_SS07,T16,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),16.89,5.22,50.4,SIMULATED_SCREENING,SIMULATED
SIM_T16_SS08,T16,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),9.39,5.77,61.64,SIMULATED_SCREENING,SIMULATED
SIM_T16_POS_BH01_001,T16,POSITIVE_DRILLING_INTERSECTION,SIM_T16_POS_BH01,0.0,2.58,drill core (simulated),1.37,2.34,54.57,SIMULATED_ASSAY,SIMULATED
SIM_T16_POS_BH01_002,T16,POSITIVE_DRILLING_INTERSECTION,SIM_T16_POS_BH01,2.58,27.51,drill core (simulated),0.83,2.92,72.51,SIMULATED_ASSAY,SIMULATED
SIM_T16_POS_BH01_003,T16,POSITIVE_DRILLING_INTERSECTION,SIM_T16_POS_BH01,27.51,29.15,drill core (simulated),39.37,7.21,13.57,SIMULATED_ASSAY,SIMULATED
SIM_T16_POS_BH01_004,T16,POSITIVE_DRILLING_INTERSECTION,SIM_T16_POS_BH01,29.15,39.11,drill core (simulated),0.18,4.94,62.72,SIMULATED_ASSAY,SIMULATED
SIM_T16_POS_BH01_005,T16,POSITIVE_DRILLING_INTERSECTION,SIM_T16_POS_BH01,39.11,40.64,drill core (simulated),34.42,5.13,16.82,SIMULATED_ASSAY,SIMULATED
SIM_T16_POS_BH01_006,T16,POSITIVE_DRILLING_INTERSECTION,SIM_T16_POS_BH01,40.64,69.0,drill core (simulated),0.3,6.79,63.17,SIMULATED_ASSAY,SIMULATED
SIM_T16_POS_BH02_007,T16,POSITIVE_DRILLING_INTERSECTION,SIM_T16_POS_BH02,0.0,2.33,drill core (simulated),0.4,5.95,65.36,SIMULATED_ASSAY,SIMULATED
SIM_T16_POS_BH02_008,T16,POSITIVE_DRILLING_INTERSECTION,SIM_T16_POS_BH02,2.33,40.03,drill core (simulated),0.6,4.81,54.08,SIMULATED_ASSAY,SIMULATED
SIM_T16_POS_BH02_009,T16,POSITIVE_DRILLING_INTERSECTION,SIM_T16_POS_BH02,40.03,42.03,drill core (simulated),29.94,5.6,20.09,SIMULATED_ASSAY,SIMULATED
SIM_T16_POS_BH02_010,T16,POSITIVE_DRILLING_INTERSECTION,SIM_T16_POS_BH02,42.03,57.7,drill core (simulated),0.79,2.67,49.92,SIMULATED_ASSAY,SIMULATED
SIM_T16_POS_BH03_011,T16,POSITIVE_DRILLING_INTERSECTION,SIM_T16_POS_BH03,0.0,2.94,drill core (simulated),0.55,7.87,56.6,SIMULATED_ASSAY,SIMULATED
SIM_T16_POS_BH03_012,T16,POSITIVE_DRILLING_INTERSECTION,SIM_T16_POS_BH03,2.94,58.72,drill core (simulated),0.25,5.6,58.09,SIMULATED_ASSAY,SIMULATED
SIM_T16_POS_BH03_013,T16,POSITIVE_DRILLING_INTERSECTION,SIM_T16_POS_BH03,58.72,60.44,drill core (simulated),30.13,5.75,21.12,SIMULATED_ASSAY,SIMULATED
SIM_T16_POS_BH03_014,T16,POSITIVE_DRILLING_INTERSECTION,SIM_T16_POS_BH03,60.44,62.94,drill core (simulated),0.18,2.4,51.4,SIMULATED_ASSAY,SIMULATED
SIM_T16_POS_BH03_015,T16,POSITIVE_DRILLING_INTERSECTION,SIM_T16_POS_BH03,62.94,64.55,drill core (simulated),33.16,6.79,18.85,SIMULATED_ASSAY,SIMULATED
SIM_T16_POS_BH03_016,T16,POSITIVE_DRILLING_INTERSECTION,SIM_T16_POS_BH03,64.55,87.8,drill core (simulated),0.5,7.96,49.83,SIMULATED_ASSAY,SIMULATED
SIM_T16_NEG_BH01_001,T16,NEGATIVE_DRILLING_RESULT,SIM_T16_NEG_BH01,0.0,2.34,drill core (simulated),0.44,8.94,60.56,SIMULATED_ASSAY,SIMULATED
SIM_T16_NEG_BH01_002,T16,NEGATIVE_DRILLING_RESULT,SIM_T16_NEG_BH01,2.34,75.6,drill core (simulated),0.8,2.09,57.49,SIMULATED_ASSAY,SIMULATED
SIM_T16_NEG_BH02_003,T16,NEGATIVE_DRILLING_RESULT,SIM_T16_NEG_BH02,0.0,2.93,drill core (simulated),0.38,3.83,53.55,SIMULATED_ASSAY,SIMULATED
SIM_T16_NEG_BH02_004,T16,NEGATIVE_DRILLING_RESULT,SIM_T16_NEG_BH02,2.93,91.8,drill core (simulated),0.52,5.9,56.93,SIMULATED_ASSAY,SIMULATED
SIM_T16_NEG_BH03_005,T16,NEGATIVE_DRILLING_RESULT,SIM_T16_NEG_BH03,0.0,2.78,drill core (simulated),0.27,5.68,60.67,SIMULATED_ASSAY,SIMULATED
SIM_T16_NEG_BH03_006,T16,NEGATIVE_DRILLING_RESULT,SIM_T16_NEG_BH03,2.78,82.4,drill core (simulated),0.46,6.4,62.18,SIMULATED_ASSAY,SIMULATED
SIM_T16_AMB_BH01_001,T16,AMBIGUOUS_DRILLING_RESULT,SIM_T16_AMB_BH01,0.0,2.43,drill core (simulated),0.32,3.99,67.27,SIMULATED_ASSAY,SIMULATED
SIM_T16_AMB_BH01_002,T16,AMBIGUOUS_DRILLING_RESULT,SIM_T16_AMB_BH01,2.43,39.86,drill core (simulated),0.3,2.44,53.45,SIMULATED_ASSAY,SIMULATED
SIM_T16_AMB_BH01_003,T16,AMBIGUOUS_DRILLING_RESULT,SIM_T16_AMB_BH01,39.86,40.59,drill core (simulated),21.85,5.45,28.87,SIMULATED_ASSAY,SIMULATED
SIM_T16_AMB_BH01_004,T16,AMBIGUOUS_DRILLING_RESULT,SIM_T16_AMB_BH01,40.59,53.1,drill core (simulated),0.18,6.95,53.64,SIMULATED_ASSAY,SIMULATED
SIM_T16_AMB_BH02_005,T16,AMBIGUOUS_DRILLING_RESULT,SIM_T16_AMB_BH02,0.0,2.28,drill core (simulated),0.16,5.45,62.56,SIMULATED_ASSAY,SIMULATED
SIM_T16_AMB_BH02_006,T16,AMBIGUOUS_DRILLING_RESULT,SIM_T16_AMB_BH02,2.28,46.55,drill core (simulated),0.54,6.39,65.02,SIMULATED_ASSAY,SIMULATED
SIM_T16_AMB_BH02_007,T16,AMBIGUOUS_DRILLING_RESULT,SIM_T16_AMB_BH02,46.55,47.32,drill core (simulated),19.77,7.13,29.62,SIMULATED_ASSAY,SIMULATED
SIM_T16_AMB_BH02_008,T16,AMBIGUOUS_DRILLING_RESULT,SIM_T16_AMB_BH02,47.32,89.8,drill core (simulated),0.31,5.82,60.52,SIMULATED_ASSAY,SIMULATED
SIM_T16_AMB_BH03_009,T16,AMBIGUOUS_DRILLING_RESULT,SIM_T16_AMB_BH03,0.0,2.32,drill core (simulated),0.96,5.06,56.02,SIMULATED_ASSAY,SIMULATED
SIM_T16_AMB_BH03_010,T16,AMBIGUOUS_DRILLING_RESULT,SIM_T16_AMB_BH03,2.32,41.29,drill core (simulated),0.96,7.32,55.14,SIMULATED_ASSAY,SIMULATED
SIM_T16_AMB_BH03_011,T16,AMBIGUOUS_DRILLING_RESULT,SIM_T16_AMB_BH03,41.29,41.67,drill core (simulated),15.45,3.78,32.9,SIMULATED_ASSAY,SIMULATED
SIM_T16_AMB_BH03_012,T16,AMBIGUOUS_DRILLING_RESULT,SIM_T16_AMB_BH03,41.67,97.5,drill core (simulated),0.35,6.26,51.67,SIMULATED_ASSAY,SIMULATED
SIM_T17_SS01,T17,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),16.67,6.18,37.83,SIMULATED_SCREENING,SIMULATED
SIM_T17_SS02,T17,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),11.21,5.19,51.76,SIMULATED_SCREENING,SIMULATED
SIM_T17_SS03,T17,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),17.27,5.32,46.69,SIMULATED_SCREENING,SIMULATED
SIM_T17_SS04,T17,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),12.47,4.71,55.86,SIMULATED_SCREENING,SIMULATED
SIM_T17_SS05,T17,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),11.61,4.92,52.61,SIMULATED_SCREENING,SIMULATED
SIM_T17_SS06,T17,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),25.9,4.64,45.71,SIMULATED_SCREENING,SIMULATED
SIM_T17_SS07,T17,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),23.09,4.92,43.0,SIMULATED_SCREENING,SIMULATED
SIM_T17_SS08,T17,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),13.37,4.69,54.06,SIMULATED_SCREENING,SIMULATED
SIM_T17_POS_BH01_001,T17,POSITIVE_DRILLING_INTERSECTION,SIM_T17_POS_BH01,0.0,2.22,drill core (simulated),0.2,7.78,59.78,SIMULATED_ASSAY,SIMULATED
SIM_T17_POS_BH01_002,T17,POSITIVE_DRILLING_INTERSECTION,SIM_T17_POS_BH01,2.22,19.34,drill core (simulated),0.39,9.11,57.44,SIMULATED_ASSAY,SIMULATED
SIM_T17_POS_BH01_003,T17,POSITIVE_DRILLING_INTERSECTION,SIM_T17_POS_BH01,19.34,21.3,drill core (simulated),35.45,6.89,15.93,SIMULATED_ASSAY,SIMULATED
SIM_T17_POS_BH01_004,T17,POSITIVE_DRILLING_INTERSECTION,SIM_T17_POS_BH01,21.3,52.8,drill core (simulated),0.26,5.14,55.91,SIMULATED_ASSAY,SIMULATED
SIM_T17_POS_BH01_005,T17,POSITIVE_DRILLING_INTERSECTION,SIM_T17_POS_BH01,52.8,54.56,drill core (simulated),21.86,6.02,26.89,SIMULATED_ASSAY,SIMULATED
SIM_T17_POS_BH01_006,T17,POSITIVE_DRILLING_INTERSECTION,SIM_T17_POS_BH01,54.56,71.5,drill core (simulated),0.33,6.07,50.71,SIMULATED_ASSAY,SIMULATED
SIM_T17_POS_BH02_007,T17,POSITIVE_DRILLING_INTERSECTION,SIM_T17_POS_BH02,0.0,2.59,drill core (simulated),0.21,5.48,51.26,SIMULATED_ASSAY,SIMULATED
SIM_T17_POS_BH02_008,T17,POSITIVE_DRILLING_INTERSECTION,SIM_T17_POS_BH02,2.59,14.83,drill core (simulated),0.21,7.11,55.07,SIMULATED_ASSAY,SIMULATED
SIM_T17_POS_BH02_009,T17,POSITIVE_DRILLING_INTERSECTION,SIM_T17_POS_BH02,14.83,16.47,drill core (simulated),37.98,4.87,15.71,SIMULATED_ASSAY,SIMULATED
SIM_T17_POS_BH02_010,T17,POSITIVE_DRILLING_INTERSECTION,SIM_T17_POS_BH02,16.47,34.92,drill core (simulated),0.4,4.61,55.52,SIMULATED_ASSAY,SIMULATED
SIM_T17_POS_BH02_011,T17,POSITIVE_DRILLING_INTERSECTION,SIM_T17_POS_BH02,34.92,36.6,drill core (simulated),27.34,3.88,22.3,SIMULATED_ASSAY,SIMULATED
SIM_T17_POS_BH02_012,T17,POSITIVE_DRILLING_INTERSECTION,SIM_T17_POS_BH02,36.6,53.4,drill core (simulated),0.12,2.6,61.76,SIMULATED_ASSAY,SIMULATED
SIM_T17_POS_BH03_013,T17,POSITIVE_DRILLING_INTERSECTION,SIM_T17_POS_BH03,0.0,2.98,drill core (simulated),0.2,4.29,72.53,SIMULATED_ASSAY,SIMULATED
SIM_T17_POS_BH03_014,T17,POSITIVE_DRILLING_INTERSECTION,SIM_T17_POS_BH03,2.98,40.52,drill core (simulated),0.19,4.53,56.54,SIMULATED_ASSAY,SIMULATED
SIM_T17_POS_BH03_015,T17,POSITIVE_DRILLING_INTERSECTION,SIM_T17_POS_BH03,40.52,42.11,drill core (simulated),28.93,6.59,22.01,SIMULATED_ASSAY,SIMULATED
SIM_T17_POS_BH03_016,T17,POSITIVE_DRILLING_INTERSECTION,SIM_T17_POS_BH03,42.11,48.22,drill core (simulated),0.47,6.0,51.39,SIMULATED_ASSAY,SIMULATED
SIM_T17_POS_BH03_017,T17,POSITIVE_DRILLING_INTERSECTION,SIM_T17_POS_BH03,48.22,50.08,drill core (simulated),32.92,7.19,19.35,SIMULATED_ASSAY,SIMULATED
SIM_T17_POS_BH03_018,T17,POSITIVE_DRILLING_INTERSECTION,SIM_T17_POS_BH03,50.08,99.8,drill core (simulated),0.19,3.42,53.47,SIMULATED_ASSAY,SIMULATED
SIM_T17_NEG_BH01_001,T17,NEGATIVE_DRILLING_RESULT,SIM_T17_NEG_BH01,0.0,2.66,drill core (simulated),0.42,6.05,52.97,SIMULATED_ASSAY,SIMULATED
SIM_T17_NEG_BH01_002,T17,NEGATIVE_DRILLING_RESULT,SIM_T17_NEG_BH01,2.66,82.6,drill core (simulated),0.74,2.04,65.85,SIMULATED_ASSAY,SIMULATED
SIM_T17_NEG_BH02_003,T17,NEGATIVE_DRILLING_RESULT,SIM_T17_NEG_BH02,0.0,2.92,drill core (simulated),0.62,6.47,53.44,SIMULATED_ASSAY,SIMULATED
SIM_T17_NEG_BH02_004,T17,NEGATIVE_DRILLING_RESULT,SIM_T17_NEG_BH02,2.92,56.8,drill core (simulated),0.28,7.01,65.86,SIMULATED_ASSAY,SIMULATED
SIM_T17_NEG_BH03_005,T17,NEGATIVE_DRILLING_RESULT,SIM_T17_NEG_BH03,0.0,2.4,drill core (simulated),0.23,5.35,59.32,SIMULATED_ASSAY,SIMULATED
SIM_T17_NEG_BH03_006,T17,NEGATIVE_DRILLING_RESULT,SIM_T17_NEG_BH03,2.4,97.7,drill core (simulated),0.92,5.47,59.78,SIMULATED_ASSAY,SIMULATED
SIM_T17_AMB_BH01_001,T17,AMBIGUOUS_DRILLING_RESULT,SIM_T17_AMB_BH01,0.0,2.41,drill core (simulated),0.26,4.54,51.8,SIMULATED_ASSAY,SIMULATED
SIM_T17_AMB_BH01_002,T17,AMBIGUOUS_DRILLING_RESULT,SIM_T17_AMB_BH01,2.41,22.47,drill core (simulated),0.29,6.52,53.93,SIMULATED_ASSAY,SIMULATED
SIM_T17_AMB_BH01_003,T17,AMBIGUOUS_DRILLING_RESULT,SIM_T17_AMB_BH01,22.47,23.15,drill core (simulated),15.46,4.12,32.38,SIMULATED_ASSAY,SIMULATED
SIM_T17_AMB_BH01_004,T17,AMBIGUOUS_DRILLING_RESULT,SIM_T17_AMB_BH01,23.15,51.5,drill core (simulated),0.47,8.36,59.64,SIMULATED_ASSAY,SIMULATED
SIM_T17_AMB_BH02_005,T17,AMBIGUOUS_DRILLING_RESULT,SIM_T17_AMB_BH02,0.0,2.3,drill core (simulated),0.4,4.52,63.81,SIMULATED_ASSAY,SIMULATED
SIM_T17_AMB_BH02_006,T17,AMBIGUOUS_DRILLING_RESULT,SIM_T17_AMB_BH02,2.3,62.6,drill core (simulated),0.4,2.97,60.17,SIMULATED_ASSAY,SIMULATED
SIM_T17_AMB_BH02_007,T17,AMBIGUOUS_DRILLING_RESULT,SIM_T17_AMB_BH02,62.6,63.48,drill core (simulated),9.04,4.55,37.57,SIMULATED_ASSAY,SIMULATED
SIM_T17_AMB_BH02_008,T17,AMBIGUOUS_DRILLING_RESULT,SIM_T17_AMB_BH02,63.48,95.3,drill core (simulated),0.3,5.29,56.99,SIMULATED_ASSAY,SIMULATED
SIM_T17_AMB_BH03_009,T17,AMBIGUOUS_DRILLING_RESULT,SIM_T17_AMB_BH03,0.0,2.52,drill core (simulated),0.42,2.83,57.81,SIMULATED_ASSAY,SIMULATED
SIM_T17_AMB_BH03_010,T17,AMBIGUOUS_DRILLING_RESULT,SIM_T17_AMB_BH03,2.52,34.95,drill core (simulated),0.25,4.15,57.01,SIMULATED_ASSAY,SIMULATED
SIM_T17_AMB_BH03_011,T17,AMBIGUOUS_DRILLING_RESULT,SIM_T17_AMB_BH03,34.95,35.55,drill core (simulated),16.14,7.33,32.11,SIMULATED_ASSAY,SIMULATED
SIM_T17_AMB_BH03_012,T17,AMBIGUOUS_DRILLING_RESULT,SIM_T17_AMB_BH03,35.55,57.6,drill core (simulated),0.39,5.86,54.75,SIMULATED_ASSAY,SIMULATED
SIM_T18_SS01,T18,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),14.49,5.29,54.11,SIMULATED_SCREENING,SIMULATED
SIM_T18_SS02,T18,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),11.94,4.25,52.37,SIMULATED_SCREENING,SIMULATED
SIM_T18_SS03,T18,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),17.35,4.01,47.56,SIMULATED_SCREENING,SIMULATED
SIM_T18_SS04,T18,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),14.51,2.34,48.96,SIMULATED_SCREENING,SIMULATED
SIM_T18_SS05,T18,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),14.2,4.81,55.73,SIMULATED_SCREENING,SIMULATED
SIM_T18_SS06,T18,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),9.8,4.01,42.69,SIMULATED_SCREENING,SIMULATED
SIM_T18_SS07,T18,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),12.68,4.53,49.09,SIMULATED_SCREENING,SIMULATED
SIM_T18_SS08,T18,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),22.1,6.03,44.84,SIMULATED_SCREENING,SIMULATED
SIM_T18_POS_BH01_001,T18,POSITIVE_DRILLING_INTERSECTION,SIM_T18_POS_BH01,0.0,2.13,drill core (simulated),0.22,5.83,47.41,SIMULATED_ASSAY,SIMULATED
SIM_T18_POS_BH01_002,T18,POSITIVE_DRILLING_INTERSECTION,SIM_T18_POS_BH01,2.13,22.64,drill core (simulated),0.61,5.85,56.68,SIMULATED_ASSAY,SIMULATED
SIM_T18_POS_BH01_003,T18,POSITIVE_DRILLING_INTERSECTION,SIM_T18_POS_BH01,22.64,24.18,drill core (simulated),32.09,8.78,18.72,SIMULATED_ASSAY,SIMULATED
SIM_T18_POS_BH01_004,T18,POSITIVE_DRILLING_INTERSECTION,SIM_T18_POS_BH01,24.18,86.3,drill core (simulated),0.34,6.91,43.49,SIMULATED_ASSAY,SIMULATED
SIM_T18_POS_BH02_005,T18,POSITIVE_DRILLING_INTERSECTION,SIM_T18_POS_BH02,0.0,2.19,drill core (simulated),0.64,4.03,53.6,SIMULATED_ASSAY,SIMULATED
SIM_T18_POS_BH02_006,T18,POSITIVE_DRILLING_INTERSECTION,SIM_T18_POS_BH02,2.19,36.33,drill core (simulated),0.56,6.12,60.14,SIMULATED_ASSAY,SIMULATED
SIM_T18_POS_BH02_007,T18,POSITIVE_DRILLING_INTERSECTION,SIM_T18_POS_BH02,36.33,38.05,drill core (simulated),32.52,5.54,19.75,SIMULATED_ASSAY,SIMULATED
SIM_T18_POS_BH02_008,T18,POSITIVE_DRILLING_INTERSECTION,SIM_T18_POS_BH02,38.05,87.6,drill core (simulated),0.35,3.85,64.1,SIMULATED_ASSAY,SIMULATED
